comment,label
3회까지쪽대본놓고 예고죽어라하는드라마들 속에 정말정말 보석같은 아니 태양같은 드라마였어요. 1회부터 마지막회까지 하나도 놓친거없이 다 풀어주고 담아주고~ 뒷심이 이렇게 깔끔하고 명쾌한 드라마는 처음이에요.저는 무엇보다도 동백이가 옹산어벤져스언니들이랑 가족같이 하나되어 지내는모습에 울컥했어요. 나도 그런 언니들있었음 하구요ㅎㅎㅎ잘살았다 동백이~동백꽃이활짝피었네요ㅎㅎ,0
"60여일 수, 목 나를 tv 앞에 앉히게 하고 미친 듯히 웃게하고 울게 한 드라마... 당분간 오랫동안 기억 날 드라마이고 등장인물 모두가 행복하지 않은 사람들이 행복하려고 노력하는 드라마 같다 ... 다들 연기를 잘해서 재미있게 봤지만 어찌보면 참 슬픈 드라마임.",0
6살 아들이랑 한회도 빠지지 않고 다 봤네요. 이럼 안되는데. 아들이 일주일내내 동백이 언제해 묻는데 이젠 안한다 하려니 슬프네요. 주옥같은 배우들 한곳에서 다 볼수 있어 너무 좋았어요. 대박 스토리에  대박 캐스팅에  마지막까지 감동적이고 재밌었어요.  웃기고 슬프고. 무섭고 정말 최고의 드라마였어요. 종편이아니라 지상파에서 해서 더욱 좋았네요. 종편 안 나오는 집이라 ?주연 조연 모두 대박대박,0
"7살 딸 혼자 키우며 자꾸만 마음이 삐뚤어지고 있었는데,, 이 드라마가 다시 절 따뜻하게 품어주었네요. 상춘작가님,, 항상 봄이라는 뜻인가요? 감사해요 봄처럼 따스히 품어주셔서^^",0
아무 생각없이 이 드라마를 보게된건 기적이었다!,0
"“아직 어떤 이야기를 쓸지 결정하진 않았지만, 촌스럽고 투박하고 따뜻한 사람들의 이야기가 될 거예요. 저는 착한 사람들의 소소한 갈등이 좋거든요.” 이거 2017년 임상춘작가님 인터뷰 내용중 일부요ㅠㅠ저 모티브로 ""동백꽃 필 무렵""으로 만들어진거구나요ㅠㅠㅠㅠ이름도 필명이고 30대초반 여자시라는데 정말 대단하십니다ㅠㅠㅠㅠㅠ 작가님,연출진들,연기자 모든 분들 정말 그동안 감사했습니다ㅠㅠㅠ 이 드라마를 떠나보내야 한다니 마음이 아려요 우어ㅠㅠㅠㅠㅠ",0
1화만 보고 그냥 주말드라마같은건가 싶어서 재미없길래 안봤는데.. 하도 인기가 좋아서 1화 끝까지보고 2화까지보다가 너무 빠져버려서 3일만에 정주행했었네요 ㅜㅜ 요즘 드라마 볼거 없었는데 간만에 몰입되는 작품본 것 같아 감사했습니다.,0
2019년 인생드라마♡♡♡,0
2번 봤다...본방이랑 재방이랑..봐도 봐도 눈물에 감동..,0
Kbs드라마로 다시 보고 옴ㅜㅠ너무 행복한 마무리였어요♡,0
완벽하다,0
오따봉 드려유~거진 별다섯~,0
가장 완벽한 마지막회를 봤다 이제 드라마 뭘봐야 하냐고~,0
간만에 넘 좋은 드라마를 봐서 그동안 행복했어요.~,0
"간만에 본방사수한 드라마... 마음까지 짠하고 웃고 울었던 드라마...  앞으로도 이런 드라마 많이 만들어주길 작가님들 바랍니다. 가슴따뜻한 드라마  만들어줘서 작가,감독,배우  모두 땡큐땡큐~공효진 대상 가즈아~~강하늘 짱짱 귀여워~♡",0
간만에 제대로 된 드라마 힐링 되는데 아쉽다 ㅜㅜ동백이아 용식아아아,0
간만에 후회없이 본 드라마~끝까지보고 안허무한 드라마..모두가 주인공인 요~상한 드라마~~~수고하셨습니다~^^,0
감동,0
감동감동~~~환장해~~~♡♡♡♡♡♡♡♡♡♡,0
감동의 여운으로 기사만봐도아직도 심장이 찡해유 ♡♡♡,0
감동이 계속 온몸에  닭살이 돋아 잠을 이룰수가 없네요. 작가님 고맙습니다.,0
감동이라는 감정을 느끼게 해준 드라마 고맙습니다 ??????????????,0
감동재미스릴 삼박자가 완벽~!눈물펑펑 웃음폭발 심장쫄깃~!마지막해피엔딩 완벽한 드라마~!,0
감동재미스릴 완벽한 삼박자~!눈물펑펑 웃음빵빵 스릴만점!마지막 까지 실망을 주지않는 힐링드라마~!,0
감사 합니다 정말 행복했고 행복 합니다 좋은 작품 매번 기대 하겠습니다,0
"감사의 박수,  기쁨의 박수, 감동의 박수보냅니다좋은 작품에 박수를 보내요",0
감사합니다 동백꽃 모든 관계자여러분 고생하셨습니다,0
감사합니다. 인생드라네요 진짜. 저에게 이런 드라마를 보게 해주셔서 감사하네용,0
가슴 따뜻한 드라마  너무 좋다  크리스마스 영화를 본듯 가슴 따뜻해서 좋다,0
가슴절절하게 봤네요 해피엔딩이라 다행입니다~~,0
웃는것 봐...햇살 같애...,0
다시봤어요.  이정도일줄은......  진짜 연기 대단!!!!!!!,0
완전~~짱!!,0
결말까지 사랑합니당♥,0
결말이 큰 선물.,0
결손가정 아들로서 나도 공감이 가는 부분이 많았다. 덕분에 울고 웃음,0
결혼식장면과 키스신으로 마지막회 연출 안해서 정말 다행이다. 주말드라마는 큰일 ㅠㅠ,0
행복해야돼~,0
감사합니다내 인생에 최고에 드라마나의 아저씨도 그렇고.....,0
"감사해요,,난이제부터 감사하고 행복한 사람입니다",0
감사해요. 동백 식구들♡마지막 자막까지 위로 받았습니다.응원한다는 그 말 진심으로 땡큐 쏘 마치♡♡,0
감사했습니다!,0
갓정은님  대상 줍시다  고두심님의 내공을 뛰어넘는   넘사벽 신들린 연기 ㅜㅜ,0
옥상에서 말하는 씬 다시 보고싶었는데 없네요 ㅠㅠㅠ 전 그장면이 그렇게 감동이더라구요 눈물이.. ㅠㅠ 올려주심 안될까요ㅜㅜ 연기의 내공이 느껴졌어요,0
고마워요 작가님 따뜻함을 나눠주셔서..♡,0
고마웠어요. 오늘 너무 행복 했네요.,0
고마웡요-옷~,0
고맙습니다 좋은 드라마였습니다:),0
계속 보고싶어...계속...ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
"대사는 하나하나 가슴에 꽂히네요, 저런 어르신은 하늘입니다, 회장님같은 어르신은 못찾겠고 저렇게 늙고 싶다",0
연기넘좋았어요..씬이너무없어서그렇지..존경해요,0
엄마 없이 자란 저에게 지난 몇주동안 엄마의 정을 느낄 수 있게 해주셔서 감사했어요,0
"곧 혼자 아이를 키워야하는데...정말 동백이를 보면서 힘이나고 용기를 얻었습니다수,목 울고 웃고 힘이 됐는데 아쉽네요그래도 해피엔딩이라 너무 좋았어요막장드라마에 질려있었는데...동백이는 현실적으로 와닫는 부분이 많았어요 많이 배웠고 정말 감사드립니다",0
괜히 공블리가 아냐 진짜 동백이 그 자체였다!!,0
큰상 받으세요ㅠㅠㅠ 진짜 행복했어요,0
꼭 대상 받았으면.. 모든 배우님들도 무조건 큰상 받을거에요ㅠㅠㅠㅠㅠㅠ,0
"사랑해,,",0
언니 올해 대상이네요. 작가님 이런 멋진 드라마  감사합니다. 매년 정주행 할것같아요 고맙습니다. 진심으로 감사해요,0
연예대상 가즈아!,0
공효진때메 안봐,1
