comment,label
자여기 '관심',1
외모가 아깝다... 하드웨어는 최상급인데 소프트웨어가 악성코드로 범벅됨,1
역시 자기만의 세상에 갇혀사는 스타일이네.... 보통 배우하면 값어치가 올라가게 마련인데 오히려 수직낙하하는 케이스,1
월요일 아침부터 허언증 기사를 보고 월요병이 낫기는 커녕 분노가 치미는데?,1
자신감이 왜 붙은거야.... 붙지마..,1
"설리 ""관종,평생 종특 같기도... 자신감 붙었다.""",1
영화 폭망하고 왠 자신감 누가 불러준다니,1
ㅋ대체 어떤 빽이 있길래 얘는 항상 메인이야.....,1
가만히 있어도 중간도 못가는..,1
님 주제도 모르고 영화말아드시구요?,1
텅텅,1
에로배우가 딱맞지...벗는거좋아하고 관종이자나ㅋ브라자도안하고,1
아무리 하드웨어가 최상이면 뭐하냐 소프트웨어가 트로이목마이니 원; 리얼이 영화사에 기록될 개똥작이라서 동료배우들은 맘고생하고있을텐데 혼자 또 넋빠진 소리 하고있네,1
정신나갓구나 진짜...리얼을 보고도 저러네,1
응 아니야 국민비호감됫어,1
예전에는 어려서 그런가보다 했는데.......하느거 보면 그냥 또라이 같애,1
관종일세,1
얜 어디서부터 잘못된걸까?,1
걍 벗어 재끼는걸 연기력이라고 생각하나,1
욕할 필요도 없고 벗으면 벗었구나 보면 되고 노브라면 브라자 빨아서 못입었구나 하면 되고 아무 감흥이 없다,1
너는 그냥 노출전문배우하면되,1
자신감 책임감이 붙었다라. . .  과감함과 뻔뻔함이 붙은게 아니고?,1
관심병자,1
"대표작 하나 없는 애가 뭔 소리래? 허세 갑, 똘끼 갑, 관종 갑 쓰리갑을 찍는구나",1
직업이 인스타이신 노브라 관종녀,1
국민 비호감,1
전형적인 자신감이 독이되는 케이스,1
느낌있는척하는 머가리 텅텅의 대표적인예,1
어이없음..뭔가 더뜰려고 온갖 형태로 나오긴 하는데 뭐 하나 인정 할 만한 것이 없다는게 함정!!!,1
너 정신병원은 다니냐?,1
너 나오는거 안봐,1
인스타 연기자 추천합니다,1
젖꼭지 한쪽 노출하고 평생직업행,1
응 개소리,1
아 나 얘 진짜 싫음,1
관종도 병이다  너 정도면 중증이다 한심...,1
돌아이네 ,1
연기 잘하고 이뻐도 싸패는 싫어요.,1
연기자보단 관종.. 아니었던가ㅋㅋㅋㅋ,1
옆에서 오냐오냐 해주니 현실 파악 못하는듯 너 연기 진짜 못해 안늘어,1
뇌가 순수한가 어디서 나오는 근자감인지,1
일본진출해라..av배우로,1
뭐라는거니... 인성이나 더 키우고 와라...,1
부탁인데.. 티비든 케이블이든 안봤으면 좋겠다.,1
속옷이나 좀 입고 다녀라,1
AV찍으면 딱일거같다,1
개나 소나....주제도 모르고....,1
제정신으로 사는 애는 아닌 것 같네.,1
항상 보면 얘는 4차원도 아니고 뇌구조 이해불가..,1
어떤면에선 정말 무서운 여자,1
관종짓이 평생직업아님?,1
넌 인물이 안 돼  조연밖에 입술도두껍고 광대도너무튀어 연기도아직발연기고,1
영화 망했는데 자신감은 어디서?....,1
인성이 바닥인데ㅠ,1
어의가 없어서 약을 줄 수 없네요,1
그저 웃지요,1
골빈소리......,1
보기시러 나오지마,1
니자리 없어 관종년,1
뽕 맞은애같애,1
관종연기는 역대급,1
이상한 정신세계,1
대체 무슨 소리야..? 진짜로 귀 닫고 사는구나,1
끈임없이 나와서 나불대는구나,1
평생 인스타만 해라 병ㅈ,1
도대체 얼마나 더 말아 드실라고...,1
아주 꼴깝을 떨고 앉았구나 ㅎㄷㄷ,1
나는~야 관종벌레~~~ 친구~가 없네~~,1
얘는 나이먹어도 철이 안들것같아,1
스폰스가빵빵한가봐~~,1
놀고있네  지수준을알아야지개나소나다연기한데...발연기주제에...,1
또라이의 개소리.,1
몇 편 찍었다고 개나소나 다 연기자래.. 진짜 연기자들은 개빡칠 듯..,1
얘도 참 멘탈이 대단... 하지만 연기로 자신감 갖지는 말자,1
그냥 조용히 잇어라 관종ㄴ야,1
입좀 적당히털자,1
정신차려... 연기도 그닥이야...,1
어쩌다 이미지가 거지가됐냐 ㅉㅉ,1
"넌 그냥 안나오는게,,,,,,,,,,,,,,,눈에 안 띄는게,,,,,,,,,,",1
나대지마라,1
"이쁜데 차라리 화보에 매진해 연기는,,,답이없던데",1
주접떠네 진짜ㅉㅉ,1
응 다음 근자감,1
이젠 무섭다,1
이 여자는 볼수록 비호감인데  더더더볼수록 왕비호감,1
마이웨이 멘탈....무소의 뿔처럼 혼자서 가라.,1
정신나갔네ㅋㅋㅋㅋㅋ그건 니 생각일뿐이고ㅋㅋㅋㅋㅋ,1
뭔 개소리야.?,1
그냥 관심종자 그이상도 그이하도 아니지,1
관종이 틀림없다.,1
너 연기 못하던데......,1
근자감의 안 좋은 예,1
여기저기 민폐나 끼치지 마시길..,1
무슨 헛소리를 하는건지,1
도대체 이건 또 무슨 소리래.. 연기자다운 모습을 보여준 씬이 없는데 왜 이렇게 자신감 충만하지? 뭘 잘 못 먹었나 진심..,1
젖꼭지 설리 자신감대단하지,1
책임감은 왜 붙어? 일단 개념부터 붙이고 오세요,1
니머리로  인터뷰 하는게 신기하다 ㅡㅡ 니부모좀 생각해라,1
얘는 평생 욕먹기 위해 태어난 애 같네 ㅋㅋㅋ,1
근자감 쩌네,1
지랄한다,1
참 지랄도 풍년이다. 너까지 왜그러냐? 좀 닥치고 자중해라,1
희대의 망상가네 ㅋㅋ,1
곱게 미쳐야지.... 헐이다,1
솔직히 연기자로서 기대감 전혀 없는데...노출이란 단어로 스타가 됨..,1
정말 자신만의 세상에서 사는구나 ㅋㅋㅋ,1
연기자라...놀고자빠졌네...,1
한숨밖에,1
색녀 설리..,1
네 이X~ 당장 이X의 주리를 틀어라~~,1
정상인 코스프레??,1
적당히 나대^^,1
놀고있네,1
성공한 관종.. 이산타 급 멘탈...,1
연기 진짜 노답이던데 양심도 없지,1
설리  넘  징그럽다   노출을  하도   마니 해서짱나는  얼굴이다,1
관종 끝판왕이므로.,1
너는 그냥 안 나오는게 답일듯,1
니가멀할줄안다구 깝쳐 벌서논돈으로 쓰고당겨그냥,1
장난 똥때리나ㅋㅋㅋ,1
ㅋㅋㅋ 이정도면 관종이네ㅋㅋㅋㅋ,1
싼티,1
네 다음 리얼 네 다음 은퇴,1
응 안 써줘~,1
돌굴러 가유~,1
이번엔 컴터 보정없이 노출 영화하나찍자,1
sns관종이 평생 직업같기도...,1
얘는 상또라이야…머리에 든거라곤 없는 개또라이,1
멘탈보소ㅋㅋㅋㅋㅋㅋ,1
얜 진짜 자기만의 세상에서 사는거같아ㄷ,1
연기보다 인성먼저 갖추기를,1
벗는거 말고는 연기로는 아무 이슈를 못만들더라...딴일 알아봐라 차라리...,1
"뭐가 씌인것지 미친건지,미친척 하는건지,생각이 없는건지,",1
아 제발 얘 나오지마 부탁이다 할거드럽게 없는거같아 보여,1
젖 마음대로 보여줄수잇으니뭐 니일찾은거지뭐,1
개같은 월요일에 또 누가 기분 잡치게 해났네,1
"관종, 이게 너의 평생 직업",1
정신이 나가신듯 아주머니 그르지마세요 외모도 40대정도로 보여요,1
똘끼연기 평생직업같기도.. 자신감..책임감붙었다 이게정답이지///,1
19금 영화 잘 어울려 계속하세요,1
욕을처먹어도 돈이 벌리는 연예인의 속성과 개돼지들의 특성을 잘파악하고있는 또X이,1
뻔뻔하네..ㅋㅋㅋㅋㅋㅋㅋ,1
멘탈이 비정상,1
노출로 평생직업행 ㄷㄷㄷㄷ,1
연기도못하는게 뚫린입이라고 그냥 싸지르네,1
"염병하네,,,,,,,보기싫은데 기사 왜자꾸뜨냐 ㅡ",1
또한번 웃고 갑니다 ㅋㅋㅋ 정신병+관종+허세 ㅋㅋㅋ,1
개소리하넼ㅋㅋㅋㅋㅋㅋㅋㅋ,1
뭔짓꺼리를 해도 얼굴은 이쁘더니만 이젠 많이 상했네 산전수전 다겪은시골 마담처럼 퇴폐적이고 천박해보여,1
?관종이 평생직업아닌가요!!!설리 참 이뻤는데,1
연기를? 발연기를?,1
리얼 개좃망..... 여주 가슴보여주고.  지혼자 자위질... 그래.쪽팔릴텐데 예술이였다고 강조하며 너자신 위로 잘하길,1
지나가던 개가 웃겠다,1
관종... 너넨 먹지마 메롱??,1
허언증도 생겼네 걍 애로배우나 하지그래 레걸아,1
먼저 정신병이나 치료 좀 하시길...ㅠㅠ,1
너말고 좀 개념있는 배우 보고싶다.,1
또 정신줄 놓았구만,1
하 노답,1
얘는 너무 중2병이 심함...나이에 비해 정신적으로 너무 들성숙한듯...,1
한번 벗어재끼더니 자신감 붙엇나보내,1
개솔 즐...,1
너무 싫다 이 사람,1
관심종자가 직업이겠지,1
드디어 정신이 나간듯,1
지랄도 풍년,1
자신감은 과잉인거 인정한다,1
G랄도풍년이다...딱히이쁘지도않아..,1
아직 철이없는듯 천방지축이네,1
관종ㆍㆍㆍㆍㆍㆍ,1
정신력 갑이다ㅋㅋ,1
근자감쩌네;;;;;; 얘도 어린 나이에 어디서 이렇게 뻔뻔함을 배웠는지 참 ㅠㅠ ...,1
어디서 나오는 자신감? 연기 봐도 솔직히 딱히 매력 없던데~,1
관종에 자신감이 붙은듯,1
자뻑인가? 관종+자뻑=뭐지?,1
얘는 왜이리 밉상이냐,1
말을 그냥 막 던지는구나ㅋㅋ,1
그냥 보기싫은데,1
에로물에 출현하면 톱스타될듯 ㅋ,1
어그로 지리네 ㅡㅡㅡ,1
지겹게도 기사가 자꾸 기어 나온다..영화 말아먹고 자숙이나 하지 뻔뻔하게 뭐라카는 거냐? 얘는 그냥 정신줄 놓아버린애 같고 구라라하고 판박이야..,1
에효  노답~~~~~~~~~~연기금지,1
코웃음ㅋㅋㅋㅋㅋㅋ이곳은 인스타겠지.인스타 관종녀가 직업으로 젤어울림,1
그냥 변녀 이미지밖에 음슴;;,1
하는짓은 싼티녀..,1
"걍 한마디로 개똥같은소리하고 자빠졌네다.딱히 노래도못해. 춤도못춰,여기도 못해, 넌 왜 연예인했니?누가널 뽑은거니?참 볼수록 기가찬다",1
개소린지????,1
점점 또X이가 되가는듯..,1
지랄도 풍년이다,1
비호감,1
돌아이,1
관종,1
연예계의 돌아이,1
어그로 전사네.  탱킹 지렸고.,1
그냥나오지말아라 넘보기싫다,1
ㄹㅇ 관종이네,1
ㅁ ㅣ친......할말이없다...,1
미팅년 같아...  이상해. 도롸이가 확실한듯.허경영이랑. 우주를 논하는게  더빠릇싶다.넌!!배우로 인정받긴 글렀다.,1
약하나?,1
어서 벗자,1
비호감,1
먼 개소리 ㅋㅋ,1
진짜 돌아이,1
ㅋㅋㅋ ㅋ 미친 여자연기 잘할듯,1
책임감?먼 개소리인지,1
도라이,1
연예계 너 ㄱㄹ 로 소문났더라  ㅜㅜ,1
걍 은퇴도 필요없고 조용히 짜져살아라....,1
cg 가슴,1
벗자 답이다,1
근자감보소 ㅋㅋㅋ,1
그만보고싶다,1
3류 성인영화나 많이 찍어,1
관종 관종 하던데 ,1
관종이니 쟨,1
관종,1
그래 계속벗어줘,1
꼭지년 ㅋㅋㅋ,1
놀고있네,1
까고 있네,1
미친 관심종자,1
av??,1
성인배우로 전향해도 좋을듯.,1
관종이네 ㅎ,1
노출증 말기에 거기다 관종,1
웃기네 관종이지,1
소름..,1
발연기?,1
관음증환자님,1
싸구려...ㅎㅎㅎ,1
에로배우나해라,1
애도 어지간하다 멘탈 미친듯,1
연기자??????ㅋㅋ 걍포르노배우면 모를까그러면 대박날꺼다~~~~,1
SNS걸레가 직업 아님?,1
닥쳐,1
별 개소리를 다 시부린다,1
관종또라이갑,1
얘야말로 진심 관종같애..,1
관종이 아니고?,1
역겨워,1
영화 보니가슴 별로 안 이뿌던데..낑깡보다 나은 ..,1
닥쳐...,1
관종꾼 아니면 신종 어그러 아닌가?,1
