comment,label
안궁금,1
별루다?,1
희대의 여자 카사노바 작품에서 만난 남자배우 안 건드린 애가 없을정도..이병헌보다 더 했으면 했지 덜하지 않은~,1
이혼이 죄는아니다만  왜 생각없어 보이니,1
평생 혼자 살아라 남의 인생 망치지말고,1
퍼다 나르는...열일하시는구먼요.,1
스폰 ,1
이제는 비호감. 정상이 아닌듯,1
짙은화장과 명품으로 휘감을순 있어도 인상은 못바꾼다.. 예쁘다기보단 독한 느낌...,1
집안교육의 중요성,1
지겹도록  꾸준한 언론 노출..  노이즈마케팅 !배우 나이 40넘어가면  이제 연기력이  뒷받침되야지..  50되도  예쁘다소리에  전전긍긍  하지말길.,1
100년 묵은 여우같다.   탈세에도 수많은 댓글부대 덕에  맑고 깨끗한 이미지 유지했는데... 이젠 레얼 늙은 여우 같아...  속에 능구렁이 한 트럭 들어있는 느글거림이 있다,1
보기역겹,1
사진이 이상한건가 사람이 이상해진건가 뭔가 이상해 보여요,1
눈...탐욕에 희번득,1
꼴뵈기싫어,1
이혼 후 완전 극 비호감됨. 원래도 짜리몽땅 스타일 구리고 얼굴 하나로 미는 그런 애였는데...솔직히 연기 스탈도 항상 같고...,1
바람피다 걸린 주제에 뭘 잘했다고 ㅉㅉㅉ,1
좋아보이진 않는다,1
이젠 인상이 표독스러워 보인다 화장 빡쎈거 이상함 저런사진 올리는 지인도 참,1
이미 대부분의 사람들에게 비호감이미지 강해요.남은팬들과 알바만 아직 응원하나봐요,1
표정이 무섭..소문이 그냥 나는건 아니라는 생각이..,1
한국 복귀 안했음 좋겠네여. 댓글 알바들 기세등등한 꼴을 또 볼 수는 없잖아요,1
이혼  후  신났구만,1
그냥 혼자 살아라 다시는 다른 사람에게  상처주지 말고,1
관심없으니 그만좀 올려알바그만풀고 아직도 송혜교인줄알아이미 한물갔어 똑같은연기 캐릭터지겨워,1
개쩐다 송혜교 탈세의여왕ㅋㅋㅋㅋ,1
이상해..정상은 아닌듯.,1
정말추하고 짠하다,1
"못됐다. 정말. 이혼발표하자마자 송중기는 빛반사된 머릴 탈모로 몰고가고, 시아버지 이상한 사람으로 몰고가더니 자긴 여신에 힘든 와중에도 밝은 여자란 이미지로 언론몰이라... 본인이 그런 사람인지 관계자가 그런 사람인지 모르겠지만 확실한 건 이제 몇배로 돌려 받을 거라는 것.어디까지가 추락인지 모를만큼 추락할꺼다.",1
꼴비기 시러,1
송혜교 비호감됨,1
혜교야 요즘 연일 화려한 니 사진 뜨는 기사 이젠 질린다 그만해라 난 이혼후 니가 더 피해본 것 같아 송중기 욕하고 니 편이었는데~송중기는 동료들과 찍은 사진 한장조차 아직 많이 아파보이더라 넌 여자라 화려한 화장과 옷으로 가려진건진 모르지만 난 이혼해도 인기 여전하고 아무렇지 않다는 걸 의식한 생색용 사진으로 보인다 아무 관련없는 내가 이런데 송중기는... 왜 송중기 부친이 이혼하기 무섭게 며느리 사진을 다 치웠는지 이해가 점점 되고 있음,1
탈세라는 중죄를 저지르고도 버젓이 활동하고 귀책사유로 이혼하면서도 언론플레이~ 대단하다!! 송혜교 편드는 인간들아~ 탈세가 얼마나 나쁜범죄인지 공부부터 해라!!,1
남자없인못사는 송혜교님ㅋㅋ한남자로는 부족하지 그니까결혼을 신중히했었어야지  ,1
이혼이죄는 아니지만  아무렇지않게저런사진찍는것도 ...무개념이죠~,1
정신나간여자같어 꼴이..,1
언니..입은 웃지만 눈은 독기가 느껴져요,1
근데 내가 송중기면 진짜 없던 정도 떨어질듯...,1
뻔뻔. 얼굴두껍다,1
여론이안좋으니까ㅡ떳떳하다고자꾸나오는건가,1
갈수록 좋은 호감이미지는이제 아닌듯하네요,1
머리좀든여자만나라,1
얘는 도대체 결혼은 왜한걸까?... 평소처럼 연애나하다 헤어질것이지...,1
"난 탈세때부터 너무 싫었다.얼마나 비양심적이면 어마무시하게 돈벌면서 교모하게 탈세나하냐.서교수와 좋은일한다는 것도 이미지 관리용,언플용으로만 보임.",1
얘도 정상은 아니구나.....,1
차인거 아닌거처럼 발악중.,1
안 예뻐보여.. 너무 짙은 화장에 탐욕스러워보임,1
"송혜교 기사에는 언제나 수십 수백명의 소속사 알바들이 진을 치고 있어서 일반인이 실제 생각하는 내용은 거의 알수가 없음. 이제까진 그런 방식이 먹혔는지 몰라도, 이렇게 인위적인 여론 조작은 결국 송혜교 마흔 넘어가며 인기도 급격히 떨어지는 요인이 될거다.",1
송혜교는 진짜 개거품인데 키도작고 비율도안좋고 생긴것도 이쁘지도않음 그렇다고 개성있는 얼굴도아니고 딱히 연기잘하는것도아니고,1
언플 그만좀,1
짜리몽땅하고 이쁜지 모르겠음.일반인도 저런스탈널려있음..키는 150넘음?ㅎ중기야 잘했다 잘했어!!!,1
"이젠 별로,,,,얼굴이 예쁜게 다는 아닌데. 나이들면. 쭈글쭈글 다 똑같아짐.송혜교는 내면이 쭈글쭈글. ?!",1
가식적인 웃음. 호러물 같네.기자들 많이 샀나봐.계속 글 올려주는것 보면,1
제발 혼자사세요멀쩡한 남자들 건들지마시고더러워요!!,1
조신까진 안바란다 제발 대중을 호구로 보지마라,1
돈많고 생각없는  저속한?ㅉ,1
송혜교 아줌마 적당히 나대세요!! 이혼한지 얼마됫다고 저러는지?? 진짜 독하고 무습다,1
보기시름.안물안궁,1
이젠 보기싫다,1
이제 남한테 피해주지말고 평생 자유부인 하길 ㅡㅡ,1
송혜교 더럽다진심..  중국 홍콩집 검색하니다나오더만 추악더러운건ㅡㅡ,1
이제 뭔가 더럽,1
이혼사유가 동성애나 양성애냐 뭔 화장에 포즈가 그런 분위기,1
너무 싫어. 진심 연예인중에 얘가 젤 밉상,1
남성편력은 젊을때.. 단군이래 역사상으로 했으면.. 그만해야지.. 니가 언제까지 남자꼬실수 있을꺼라고 보냐.. 정신차려..,1
저럴려고 이혼한것같음,1
참 쇼하네이쁘게 조신하게좀 지내,1
송혜교인제.. 별로다.  고급스러운이미지안느껴짐,1
아 좀 안 나왔음 좋겠다. 광고에서도 보기싫다.,1
"송혜교 덕분에 여자는 얼굴 이쁜게 다는 아니라는걸 알게되었음. 얼굴이쁜건 1년은 가지만, 내면이 이쁜여자가 진짜 같이 살만한 여자라는거",1
스폰...,1
인상이 변했어.... 울나라에서 활동하지마라. 팬들빼고 아무도 안반긴다. 송중기도 불편할꺼고...중국에서 돈 많이 벌어서 재벌되라.,1
마녀같다,1
탈세한연옌이 잘나가는건 우리나라뿐,1
그만 기사좀 내려라! 언플인지 뭔지 며찰째 똑같은 기사가 왜일케 오래있어? 욕이 부족해서 그런거냐?? 한국에선 활동하지말아라!,1
좀 더럽,1
송중기 이혼잘했당,1
그냥 별루다  ,1
진짜 싫다 이제 ㅅㅎㄱ가 광고하는 제품도 안산다,1
싫어 그냥,1
눈 무섭다,1
사람은 안변한다는 말이 맞는듯.,1
비호감 난쟁이,1
그정도로 가벼웠나??? 그다지 보기 좋지는 않어.,1
근데 왜  이뻐보이지 않지?,1
멍멍이더러워 보인다 몸이,1
안나왔음 좋겠다진심으로  참 싫다,1
"얘랑 엮인애가 한둘이냐.. 이혼은 할 수 있지만, 이미지는 거지된건 사실~",1
"궁금한데, 이게 예쁘다고 찍은거야?! ^^? 풉;;",1
송혜교는 탈세에 결혼하고도 열애설 스폰설 이미지가 영.. 아무튼 별루다,1
그냥 불여우같다,1
사진포즈도 여자끼리 밀착한 포옹이 보기 민망하네.친한친구라도 저렇게 가슴에 안겨찍지않는데,1
송탈세 태양의 후예로 이미지 세탁 성공하나 싶었는데 다시 이렇게 가네 ㅋㅋ,1
이젠 밉상이다~얼굴만 이쁜게 다는 아니다,1
좋기도하겠다  이혼했음 자중좀하지,1
송혜교 수수하니 이쁜얼굴 아니였나?이혼한후 모습은 과장되고 안이쁘고 이상해~ㅠㅠ,1
첨부터  별루였다,1
원래 하던 남자 꼬시는일 대놓고 할 수 있으니 신나겠지...ㅉㅉ,1
