comment,label
관종..?,1
가슴도 없던데 ?ㅋㅋ,1
얜진짜 관종이야 ..,1
"잊을만 하면 지랄해서 검색어에 이름 올리는거지,.. 관심병걸린 왕따들이 한번 시선끌려할때 엄청 세게 꼴값떨고 웃고는 잊혀질만하면 또 한번씩 세게 꼴값떨고 다니지",1
혼자 즐겨라 애들도 다보는데 머하냐 ㅉㅉ,1
싸보이는 배우 1위,1
아 진짜 얘도 구혜선처럼 피곤함,1
인기가 없으니 별짓 다하는구나.,1
천박한게  연예인이라고~참 한심하다살아가는 방법도 가지가지,1
야동 배우 하고 싶어하는듯싶다.,1
구혜선한테 밀린다는 느낌을 받은건가?,1
에휴 아이들이  이런 연예인들을 티브이 에서 보지않길 바래요...,1
저사람은 부모 가족도 없는건지...   왜 저러고 다니지?  저 사람도 법적 제제좀 가해야돼가족들이 불쌍하다,1
좀 애가 이상해~,1
본디 사람은 배워야하는 법..... 보고배운게 없니왜...ㅜㅜ 책좀읽고 교양과 상식좀 키우자..,1
볼거도 없더만 자꾸 왜이러냐,1
바바리맨이랑 너랑 다를게 뭐냐,1
이사람은 가족이 없나? 부끄러운줄아세요!,1
정신상태가 이상함. 노출증임,1
빤스랑 옷은 왜 입고 다니냐... 걍 벗고 다니지,1
걍 다 벗고 살죠~~~~정상 맞나요???역겨움,1
시선 가게 쳐만들어 놓고 시선 강간 하지 마라...?? 얘 개념 수준...!!,1
얘가  성장 환경이  그래서 인가   애정 결핍이 강한것같네,1
관종을 넘어 살짝 변태기질다분함,1
애정결핍 아님??ㅋㅋㅋㅋ변태 애정결핍,1
죽어라,1
방송에서만 정상인인척하는것 같다,1
가슴도 작은 게 그렇게 자랑하고 싶냐!,1
마약검사해봐라 눈이풀려서또라이같아,1
더럽다 진짜 ㅜ,1
관종,1
일부러 가슴 보이게끔 하는거 같던데..;; ㅡㅡ,1
정신병자 또라이인듯,1
ㅈ ㅣ.랄,1
병입니다 상담한번 받아보시길...,1
연예인 망신시키고 다닌다.역겨워.,1
제발 제발 지옥으로 떨어지세요.,1
정신병이다 너도 !,1
지금까지 사귄 사람이 전부 똥차더라 ㅋㅋㅋ 니가 똥이라 그래....,1
솔직히 이쁜지도 모르겠고 가슴도 작고 뭐하던지 관심은 없다 차라리 몸에 자신있으면 대놓고 누드화보를 찍던가,1
볼것도 없네 가슴 작아서,1
도대체 어디가 가슴인건지? 한참을 봐도 도통 모르겠네 ㅋㅋ,1
가슴 넘 작아서 챙피하지 않나?,1
치료받으세요,1
그낭 ㄷㄹㅇ인듯,1
진짜 약먹엇나 왜저러지 ...저게 정상적인 사람이 할 짓인가? 솔직히 나로선 정말 이해가 안된다 변태혹은 약먹은거같다,1
노출증아님????,1
진짜 병이다,1
이슈거리가 없는 아이.. 가수도 아닌것이 배우도 아닌것이..,1
관종짓하니까 욕먹는거지 심심한갑다 저카는거보면,1
가정교육 못 배운 티난다...,1
난얘좀 않나왔음좋겠다 진심,1
이쁜게 아니라 무개념,1
다른가사 베댓이 관종 밀려서 일부러 노출한거래 ㅋㅋㅋㅋ 개웃김 ㅋㅋ,1
이건 역으로 시선 강간아니냐? 몇번째야,1
여자몸을 그렇게막 공개하시면 어떡하나요~?!본인몸을떠나.. 이건 다른여성도 불쾌한 행동입니다!,1
시발 사람새끼냐,1
콩알 만한게 노출한다고 지롤이네 꼴비기실타,1
저건 개념이있냐 없냐의 차이인듯,1
넌 뇌가없어?,1
솔직히 좀 역겹다...,1
진짜 이정도면 병아님?,1
앞으로도 젖꼭지 자주 보여주시길~,1
부모 욕 먹이는 짖은 하지 않는게 사람의 도리다..참  너도 한심하게 산다..,1
관종이지 ㅠㅠ잊혀질만하면 터지잖아,1
잊혀질만하면 가슴으로 관심받고~ 브라 할 필요 없는 쬐깨난 가슴이 열일하네~,1
미친X 제발 방송에좀 나오지 마라~ 애들교육에도 문제있나.,1
ㅋㅋㅋ관종,1
요즘 관종대결하냐?,1
"관심 종자는 확실하고, 개념이 없다.",1
관종 오브관종 진짜 대단하다,1
가슴도 절벽인데 뭐볼거있음,1
드럽,1
쿵쾅이 ,1
얘 엄마아빤 있나요 ㅋ,1
그냥 관종이라고 본다.,1
관종..,1
수준 떨어져보여ㅋㅋㄱㅋ 더러운것들,1
찌질한 것,1
고소감아닌가요?눈배렸음,1
아니 이 팔푼이 기사 좀 내주지마라 자꾸 이러니까 신나서 더 저러는거 아니야,1
유명한 작품은 하나도 없다??매일 이런 뉴스로 유명해져요.,1
의도적 아닌가 정신이 이상해 ,1
깡통아~ 뭔가 소신있고 자신감있으려면 머리좀채우고해 ~ 없어보여,1
무슨논리..머리에 든게 없어서..,1
보기흉하다고,1
애정결핍인가 왜자꾸 관심을 갈구하는지,1
극험수준까지 도달햇다 .....,1
좋은 영향력으로 검색 일순위 나올 수는 없나...한심을 넘어 역ㆍ겹ㆍ다,1
정신치료가 급함,1
노출병,1
지긋지긋하다 관종년... 눈밑다크써클주름생겼네..이제 나이값좀 하세요,1
기본적인 예의를 모르는아이,1
애정결핍같은  느낌,1
시간만되면 관종짓이네 ㅋ,1
전엔 그냥 그런가보다 했는데 얜 진짜 관종 맞는것 같아.,1
더러워,1
관종짓 지겹지도않나 잊혀질만하면 저러시네,1
제정신은 아닌듯!!,1
정신이 말짱한거맞냐,1
똥걸레,1
이년도 엥간히 관종이야,1
커서 저렇게 ㅈ 으로 관종될줄 몰랐겠지...?,1
이쯤되면 얘도 관종이다.그렇게라도 관심받고 싶니? ,1
얼굴도 개성없고 이쁘지도 않다 관종짓 혼자하게두고 기사쓰지마라 지겹고 신물난다,1
그저 천박해 보일뿐,1
무관심이 답이다  보이든말든 반응보이지 않으면 재미없어 안한다  저럴때마다  반응보이니  그 재미로 저러는거다,1
진짜 더러워;;,1
얘는 그냥 무뇌인듯~~~,1
얜 연애를 어떻게 했길래 뭘 가르쳐준거 그 새키가 당최,1
얘 부모는 뭐하냐 애가 저러고다니는데,1
천박하다,1
이 관종아,1
한심하다,1
약 검사 해봐 양성나온다에 내 손목아지를 건다,1
지겹다 지겨워. ,1
부탁할께 일본av배우처럼 선별해서 팬들 서비스좀 해줘라 ㅋㅋㅋ 그러면 내가 굿즈 같은것들 엄청 살께요,1
이쯤되면 병이지,1
관종 병이 심하네... ,1
아찔하게  볼것도 없다아무렇지도 않음볼륨감이 없어서 그런건가~,1
애가 너무 추하게 변했어ㅠ,1
쟤는 그냥 병 아닌가요?,1
관종 ㅜㅜ 안타깝다,1
저런자식 낳을까봐 소름돋는다,1
약검사해봐야한다니깐...또라이지겹네!!!,1
얘는 찌찌 때문에 매번 실검 1등이네 ㅋㅋㅋ,1
떡관종 극혐이다,1
눈에 얼룩이 있네.. 웬지 모르게 약을 복용하는 느낌을 지울 수 없다,1
이것은 잊을만  하면   눈 풀려 나와서똘짓하고   ,1
가슴 크면 유두 안크고  가슴 작으면 유두 왕건이고,1
너 가슴 크냐?,1
섹스를 존나 밝힘,1
관종이니까 ㅋㅋㅋㅋㅋ그냥 관심 끄면됨... 아 또 벗었구나.. 하면 됨.....,1
이쁘냐?? 암만 봐도 내눈엔 몬생겼는데,1
개관종,1
얘좀 안나왔으면 좋겠다,1
좆걸레년,1
성품이 걸레라서 그럼~~~,1
다음 젖케팅 연애인은 좀더 볼품 있는  애가 했으면 좋겠다.,1
젖꼭지 보엿냐? 하 스얼 못봣는디 ㅜ 빨고싶다 ㅜ,1
흠.. 얜 진짜 부모가 누군지 좀 궁금한 수준이네..  무슨 아픔이라도 있는걸까.. 정도가 심한거같다,1
참으로 안타깝다?,1
그 똘끼를 sns가 아니라 연기든 노래든 다른데써봐 그럼 인정할게ㅋㅋ,1
젖도 없는것들이 꼭 이렇게 나대네..진짜 글래머들은 가만히 있는데.,1
꼭지ㅋㅋㅋㅋ 가슴이없어서 남자인줄ㅋㅋ,1
정신빠진X ㅉㅉㅉ,1
얼굴이 아깝다 이 뇬아,1
다분히 고의적이네 쿨한척 깬사고를 가진듯 방송하지만   그저 관종일뿐,1
근데 ㅅㅂ 좀 더럽네...왜자꾸 까고 다니냐 tmi오지네,1
왕  재수   ××××,1
떡방을 하고 싶으면 19금을 걸고 하면 되는데. 그걸 안해서 문제인거 같다.,1
천박한 것들은 좀 안보이면 좋겠다,1
팅팅불은 대추같이 생깄노 ㅋㅋ,1
이  미친  것 . 정신 차려.니 집구석에서나 벗고있어.,1
병원가라,1
너네가족좀생각해라~부끄럽게ㅜ,1
떡관종 새끼,1
지랄들도 풍년이네 진쨔,1
관심구걸로 몸부림 발악하는 관종 3류딴따라 ,1
미친년 ㅉㅉ,1
의도한건 아니겠지? 이젠 지겹다.,1
관종년,1
니 부모가 불쌍타,1
관심받고 싶은듯 못생김 ,1
부모님 미래에 자녀생각  좀하세요ㅠ,1
소속사에서 정신과상담좀 해주지,1
시원하게 아래도 까자 내꺼아닌데 좀 보자,1
존나 가슴 작다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
작은것을 자꾸 드러내놓고 지랄이구만 껌딱지,1
넌그냥 환자같음,1
다 관종이지 뭐,1
모질이  뇬,1
그냥 관심종자... 그래서 불쌍함,1
남자랑 섹수 하고 싶냐,1
성기 노출은 왜 안하죠? 하면 더 유명해질텐데 ㅋㅋㅋㅋ,1
관종이십니다 애정결핍이든가..,1
더럽고 추하다,1
똥싸는기계,1
쓰레기,1
오크,1
관종 이미지 뺏겨서 화났나보네 ㅋㅋㅋㅋ,1
그냥  19금  영화하나찍어  ㅉㅉㅉ,1
꼴깝이당ㅜ,1
신경쓰지마요. 얘는 악플 이런걸 즐기거든.,1
안구테러,1
ㅎㅎㅎㅎ밥먹고 사는 방법도 가지가지구나,1
이런데서 이러쿵저러쿵 하니 계속 지X하는거임.,1
관종X,1
그냥 야동 찍자.살짝살짝 보여주지 말고,1
관종이니까,1
얜 정말 가슴 없었음 어쩔 뻔했냐 참 ....,1
부모가 내놓은 자식인건가....  집에서 저런애 신경도 안쓰는 거 같다,1
가슴도 없는게 보여주려고 애쓰는게 웃긴다,1
그냥 그러지말고  시원하게 한번 가슴 까라 조금씩 그러지 말고ㅠ,1
오크 난리네 ㅋㅋㅋ 쿵쾅쿵쾅!!!,1
얘 가슴 예쁘냐??,1
현실 루저,1
수치심을 모르는듯. 이기주의.,1
천박한것,1
저런 페미 관종년은 관심을 안주는게 답이다. 약물 검사라도 함 해봐라 어디 아편 한모금 빤거 아닌가 싶다.,1
그렇게 보여주고 싶으면 누드배우로 나가지....ㅉㅉ,1
꼴린다,1
지긋지긋,1
특유의 관종,1
잊을만하면 기어나오네 ㅋㅋ,1
꼴값임,1
염병하네~,1
관종관종 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
수준하고는..,1
더러워 진짜 몸팔고 다니는애같아...창녀같다는 소리다 알겠지?,1
너는 병이다,1
딸 두번 쳤다 피곤하다 자야지,1
ㅋ관종..ㅋㅋ앞판 뒷판 구별 안됨.,1
병원가라.. 진심 이다,1
옛다 관심,1
자기자신이 이미지를깎는군..확실히 고급진이미지는 없음..ㅋ,1
아픈애같다...,1
정신병원에 들어가야될거같은데...대가리가 빈거같아,1
우웩 진짜 어떤 사람이 널 좋아할까 너처럼 더러운애를,1
더러워더러워더러워,1
가슴이 너무 보여주고싶은것같은데슴부심이 대단한듯,1
ㅆㅎㅌㅊ,1
이런 기사로 얘볼때면 이젯 토나와. 뭐하는애냐,1
얼굴은 이쁜데 뇌구조가 좀 이상한듯....,1
관종...멀 봐주라는건지 솔직했으면..,1
철좀들어 병신아,1
잊혀질까봐 가끔 지롤해서 관심받는거지ㆍㅋ,1
절벽?,1
의도적으로 저러는듯 ㅉㅉ,1
진짜 보기싫다 면상 치워라,1
어휴 시벌것,1
한두번해야 봐주지 진짜 확 뒤진다,1
죽어라 그냥 병신년아,1
관종,1
가슴이 없는데,1
암튼  관종이야,1
아무리 뭐라 그래도 이 정도면 미친거지~~~!!!!!,1
유두 기무찡,1
관심 받고 싶었다고 대 놓고 말하지 않았었나? 근데 노출 말고 재능으로 관심 좀 받자,1
아 대박... 그냥 보여주고 싶어서 미친×...;;;;,1
하..얜 정상은 아닌듯...,1
관종,1
뭐 그리 대단한거라고.... 이미 영화에서 다 봤자나,1
자진유죄보진무죄,1
이쁘도 안하면서 진짜 더럽다 ㅡㅡ보는사람 눈은 생각안하나뭐 볼께잇어야 보지 볼것도 없으면서 와이리 설치노,1
관종이네,1
관종은 관종대로 내버려뒤라~,1
난 솔직히 남자라 이런거보면 거시기가그냥  막 선다  스고싶어서 서냐 나보고 어쩌라고내가 잘못한 건가 거시기가 선게 잘못댔나,1
신경을안쓰면된다,1
멍멍대네 ㅋㅋㅋ,1
진짜 관심종자야  아애 다벗고 다니지 그래,1
아예 까고다녀 이것아,1
대단한년이노ㅋㅋㅋㅋㅋㅋㅋ,1
또냐? 지겸다 지겨워  관종년.,1
그냥 재수없어그만봤음 좋겠어머리부터 발끝까지 재수없어어린애가  왜저러고 살까제발 그만보여줘라 꼴보기싫다,1
그냥 생각이 뇌에서 필터를 안 거치는듯,1
얜 참싼티나,1
뇌가 빈 사람이구나...,1
저건 병이다,1
아예 쳐 벗고 다녀라!!!!  날 잡아 잡수시요  하네,1
일베충 벌래들은 사람이 아니다,1
걸레가왜이리많냐,1
안구테러야,1
진짜궁금했던거.. 부모님 없나요?,1
싼티나고 관종같ㅇ다 ㅋ,1
관종이야?작작좀 해...,1
걍 퇴물 떡관종,1
관종ㅠ,1
껌딱찌,1
창년아~~~~~~~~~~~~~,1
싼티 난딘 넌 돈많은 영감탱이 세컨드로 살면 딱 이것다 ,1
그냥 미친년 부모님  딸하나 잘못나  힘드시것소 ~~~~,1
노출관심종자,1
가슴인지 등인지 ........,1
관종 ...똘아이  ...,1
곧 바디캠 나오겠네요 ...,1
그냥 머리 속 빈 관종녀,1
이년왜맨날나와,1
진짜 역겹다,1
이쯤되면 노출증에 관종인거지,1
젖으로 먹구사네,1
굿이나 보고 떡이나 먹읍시다,1
김치년들 열폭보소ㅋㄲㅋ,1
절벽초딩ㅉㅣ라서  매력없네 ,1
슴가는 아껌인데,1
ㅈㄹ,1
역겹.,1
건포도 졸.라 빨고싶네,1
참   뻔뻔하다       악블을    들기는거겉아      관심가져달라고,1
나는 아직 배고프다 -히딩크-,1
메퇘지 파오후들 부들부들잼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
눈코입 ...최악..ㅠㅠ 싼티나..,1
쿵쾅이들 지랄발광 지린다.,1
얘는 엉덩이라인이 진리임,1
관종짓,1
루저인가ㅋㅋ,1
분출  5초전 ........,1
쎗껄타입 ㅋ...,1
제발 정신좀차려 예쁜얼굴 구리게 만들지말구,1
관종은 관종일뿐,1
뭐 저거라도 해야 뜨니 이해한다,1
영화 방자전 처럼 하고 싶다,1
찐따돼지년 안구테러야!,1
쿵광쿵쾅!!!,1
애가 먼데 기사화함 개꼴보기싫음  ,1
관종 ㅋㅋㅋ,1
관종,1
미친관심종자년,1
별 잣가튼. ,1
그만 어필혀 이제 지겨워 너 그 관종이여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
애무  하고 싶댜  하악 ~,1
관종이야 관종. 굳이 저러고 찍는 이유는요? 더 관심받으려면 상의탈의추천,1
쿵쾅이.  멧돼지,1
관종짓좀 작작하자,1
하고싶다,1
참 관종은 확실한듯 ...개인적으로 문제가 있어뵌다,1
국민찌찌,1
메퇘지년,1
임신공격좀 하지마라,1
