comment,label
게임 실력 센스 에티튜드 모든게 완벽했던??,0
2020 설날 맞이해서 잘생긴사람이 게임도 잘하는거 봐서 좋았습니다 꿀잼,0
2020 아육대 e스포츠 최강자 이거맞다,0
8킬 존멋,0
8킬이 엄청난거라고 하던데 대박,0
8킬이라니 대박이다 ㅋㅋㅋ,0
Uh 널 내 마음속에 저장,0
가수 배우로도 완벽한데 게임까지 잘하는 사람 못하는게 뭐야 배그의 신,0
갓지훈 킹지훈  배그실력 얼굴까지 소름 겁나 존잘,0
개잘한다,0
갹 아육대 e스포츠 최강자?? 센스플레이 오졌구요,0
게임 관심없는데 박지훈 게임하는건 존나 멋있었음ㅠㅠ,0
게임도 잘해 우리 지훈이,0
게임도 잘해 최고야,0
게임룰은 잘모르지만 잘하는건 알겠다,0
게임에 집중한 박지훈 멋있다,0
게임하는 남자가 이렇게 멋있다니  미쳤다,0
게임하는 남자가 이렇게 잘생기고 멋있을수 있다는거 처음 깨달음 너무 간지나게 잘햌ㅋㅋㅋㅋ,0
게임하는 모습도 멋진 사람 아육대 e스포츠에서 보여준 배틀그라운드 플레이 진짜 멋지더라 최고,0
게임하는 박지훈 얼굴 심쿵해ㅠ 집중하는 모습도 멋진 박지훈??,0
게임하는 박지훈 진짜 멋 있었어~,0
게임하면서 집중하는 표정 너무 남자다움 !!,0
겜 스타일 얼굴 멘탈 모두 최강자,0
겜알못인데 얘가 잘하는건 알겠을 정도.. 궁금해서 겜 깔아서 해봤는데 앞으로 걷지도 못하겠.. 장애물 하나도 못넘고 왜 죽었는지도 모르겠음ㅋㅋㅋ,0
또 반했어  도대체 몇번을 반하는거얌,0
겜할때 진짜 멋있더라. 배그에 진심인 남자ㅋㅋ,0
그 비주얼에 못하는게 없는거 반칙아닌가 너무 불공평해 최고다,0
"너무 잘 생겼잖아, 어떻게 그럴수 있지?",0
그리고 카메라 비출때마다 잘생김에 안구정화됨,0
나왔다하면 실검.. ㅁㅊ 진짜 잘생기긴 함,0
나이스!!! 박지훈 초면 봐서 넘 좋았다 게임할때 제일섹시하네 도랏다진짜 박지훈은 진짜야......,0
난 진짜 박지훈이 너무 좋다,0
내 심장 저격수,0
내 주위에 다들 감탄했음,0
내가 더 고마워,0
너란 남자 ! 게임까지 멋지게 하네요!!,0
너무 대단한 사람,0
너무 잘생겻다 게임까지 잘하네ㅠㅠㅠㅠ,0
너무 잘생김,0
너무 재밌었어,0
너무 최고여서 진짜 동네방네 자랑하고 너무 좋다♡,0
너무너무 멋있다 ㅠㅠ,0
넘 잘생겼는데 게임도 하네요,0
뇌섹남   게임할때  섹시하드라,0
늘 고맙고 멋진 사람,0
다들 멋있다고 난리ㅎㅎㅎ,0
마지막 샷까지 완벽했다,0
마지막 크으 나이스,0
마지막 한 발 쏘고 나이스 외치는데 존멋 넘 재밌게 봤음,0
멋있다 최고야 명절 선물같다,0
멋있어. 매력있어.,0
멋있어..,0
멋있어요,0
못 하는 게 없는 사람..역시 쵝오~~^^,0
무슨일이든 진심을 다해서 잘하는 사람 최고,0
물건이네,0
뭐든 열심히 하고 또 잘하니깐 안이쁠 수가 없어! 팬 하고 한번도 후회도 실망도 없다!!!,0
뭐든 잘하는 우리 지훈이 자랑스럽다^^,0
뭐든 최선을 다해 잘하는 사람 최고,0
뭐든지 다 잘하는 사람 배그도 진짜 잘하더라 멋있어,0
뭘하든 열심히하는 사람이라서 더 좋아?,0
게임방송 갑시다 진짜 대박,0
너무 좋다,0
대단해ㄷㄷ,0
멋있오 별명찰떡이야 ㅎ,0
별명이 괜히 생긴게 아님ㅜ,0
2020년 아육대를 뒤집어 놓으셨다ㅠㅠ,0
대단했다♡ 배그넘잘해!,0
박저존 박지훈 사랑해 최고,0
박저존 박지훈 완전 멋있어,0
저사람 존나 잘해??얼굴도 잘생겼는데 게임까지 잘해 설날 큰 선물 줘서 고마워,0
존멋 존잘,0
다시 반했다 멋있어,0
다잘하는 사람 멋있다,0
대박가즈아,0
덕분에 설날 넘 재밌었다 멋지당,0
최고엿음 완전 재미나,0
하드캐리 아육대 오졌다,0
배그하는 모습 또 보고싶다 너무 멋져,0
소문 듣고 기대한 보람이 있었다ㅠㅠ 얼굴 플레이 둘다 정말 좋아ㅠㅠ,0
너무 좋았어,0
최고였어 사랑해,0
오늘 아육대 너무 재밌었음요 진지해서 너무 멋있었엉,0
별명이 괜히 나온게 아니었음 플레이 진짜 졸라 멋있어 아육대 다른거하지말고 이스포츠 주력으로 밀어보자 매년 컴배그에 선생님 초대 ㄱㄱ,0
이름값한다 존멋,0
존멋,0
최고야????,0
최고ㅠ,0
최고다!,0
원샷원킬 최고,0
솔로 연습경기때도 진짜 혼자서 질주하더니 진면목은 팀전에서 실력발휘 제대로 했어 너무 잘해서 깜짝 놀람 ㅋㅋㅋ 얼굴도 잘생겨 게임도 잘해,0
너무 멋있어요 엉엉,0
집중하는 카리스마에  흥미진진하게 봤어  자주보여주세요,0
오늘 입덕 합니다 진짜 멋집니다,0
게임할때 집중하는거  존멋,0
배그하는 모습에 완전 반함,0
왜 멋진거임 게임하는 박지훈 존멋이다,0
존멋 이순간도 팬사랑꾼,0
진짜 잘해,0
진짜 존멋,0
2020년 시작부터 좋다 대박나자,0
간지난다,0
8킬 ㄷㄷ 상대방 안피함 게임 집중해서 잘해서 놀라구 얼굴은 또 잘 생겨서 집중되서 놀랐음,0
8킬 ㄷㄷㄷ 게임하는 남자가 이렇게 매력있는건지 몰랐음 ㅠㅠ,0
대단하다,0
대박 아육대 박지훈 최고,0
완전 캐리한다 개멋있었어ㅠㅠ,0
우와우 완전 잘해,0
정말 잘한다 진짜 멋있어,0
진짜 멋있고 대단했다,0
8킬로 팀 우승 캐리하고 어제 시범경기에서도 배그 스킬 장난아니던데 MVP인듯,0
8킬한거 대단함 진짜 잘하는구나싶음,0
8킬ㅠㅠㅠ게임도 재밌게 잘해ㅠㅠ,0
e스포츠 최강자 대단하다,0
e스포츠최강자 등극,0
간진데?,0
감탄스러운 실력에 박수를 정말 멋지다,0
개머싯소,0
개멋져,0
개멋짐,0
개잘해,0
개존멋,0
개존잘 넘 멋있었어!!!! 게임은 또 왤케 잘해 ㅠㅠ 나 게임하는 남자한테 설렌건 진짜 첨이다 ㅋㅋ,0
갭차이 오짐ㅠㅠㅠ,0
게임 8킬이라니 ㅠㅠㅠㅠㅠ,0
게임 너무 잘하구 넘 멋있어 ㅠㅜㅜㅜㅜㅠㅠ,0
게임 너무 잘해 집중하는 모습 너무 멋있어♥,0
게임 너무 잘해...♥,0
게임 넘 멋지다,0
게임 덕후 넘 멋있어요,0
게임 실력 얼굴 다 금메달이다 와우,0
게임 여포스타일 진짜 멋있음,0
게임 잘하는 것도 멋있어ㅠㅠ,0
게임 졌을 때도 잠깐 아쉬워하고 바로 축하해주는거 멋있었음 표정도 졸귀ㅠㅠ,0
게임 좋아한다고만했지 잘한다고는 안했잖아ㅠㅠ 아육대 박지훈 보니까 존설,0
게임 집중하는 얼굴 진짜 왜이렇게 잘생겼냐 ㅠㅠㅠ,0
게임 하는거 너무 재밌었어,0
게임까지 잘하고~ 대단해요!!,0
게임까지 잘해 진짜 최고다,0
게임도 1등~  대체 못하는게  뭐야~  멋있는 지훈이 대단해♡♡,0
게임도 게임인데 졸귀였음 토끼상,0
게임도 멋있게 하고 난리ㅠㅠ,0
게임도 비주얼도 다 잘해,0
게임도 얼굴도 다 잘해?,0
게임도 완전 잘해 ㅋㅋ 킹갓빛 ㅋㅋㅋㅋ,0
게임도 잘하고 대체 못하는게 뭐야ㅠㅠ,0
게임도 잘하고 멤버들도 잘 챙기고 너무 좋아,0
게임도 잘하고 못하는게 없어,0
게임도 잘하고 못하는게 없어욧!!,0
게임도 잘하고 얼굴도 잘해,0
게임도 잘하고 얼굴도 잘했음,0
게임도 잘하고 얼굴은 더 잘하고,0
게임도 잘하는데 얼굴은 더 잘하네 진짜 잘생겼어,0
게임도 잘해 얼굴도 잘해.. 못하는게 뭐야?ㅠㅜ,0
게임도 잘해 연기도 잘해 노래도잘해 춤도 잘춰 못하는게 뭐야ㅠㅠㅠㅠ,0
게임도 잘해?,0
게임도 재미있었지만 집중하는 표정 침착한 태도 대박,0
게임도 차분하고 멋있게 잘하네,0
게임도 흥미로웠지만 박지훈의 또 다른 모습을 볼 수 있어서 좋았어 항상 응원해,0
게임실력 대단하다 조용히 강함,0
게임실력 최고,0
게임실력에 한번 얼굴이 두번 놀람,0
게임에 진심인 새럼,0
게임에 집중할때 완전 멋있었음,0
게임잘하고 멋있더라,0
게임존잘 얼굴존잘,0
게임하는 것까지 멋있음 저 얼굴로ㅠㅠ,0
게임하는 것도 너무 멋있었어요 반했엉,0
게임하는 남자가 이렇게 멋진줄 첨알았음. 뭘해도 빛이나는구나,0
게임하는 모습 궁긍했는데 아육대에서 보게되다니,0
게임하는 모습 너무 멋지다 집중하는거 진짜 와 원샷원킬 크으,0
게임하는 모습 멋있었다,0
게임하는 모습 진짜 멋있다,0
게임하는 모습도 너무 멋있어!!! 잘생겼어,0
게임하는 사람들도 인정하더라,0
게임하는 스타일 그냥 멋진게 아니라서 또 거하게 치임ㅠ 진짜 멋있어,0
게임하는 스타일도 좋다 최고야,0
게임하는 자세가 너무 좋다,0
게임하는 태도 너무 좋다,0
게임하는거 너무 멋있어,0
게임하는거 왜케 멋있어ㅋㅋㅋ,0
게임하는데 뭐이리 잘생김,0
게임하는데 이렇게까지 멋있을일이야 ㅠㅠ 게임도 잘하고 정말 최고야,0
게임하는데 잘생기고 섹시하더라,0
게임하다가 모니터로 들어가는 줄 ㅋㅋㅋ 집중하는 모습도 멋진 박지훈,0
게임할 때 진지하고 섹시해!ㅋㅋㅋ,0
게임할때 섹시하다는 말이 진짜였구나 완전 치임,0
겜방 꼭 소취합니다! 미공개영상 꼭 풀어주세요,0
겜방 보고싶다ㅋㅋㅋ,0
겜하는거 유잼 얼굴 대유잼,0
겸손한데 실력좋구 끼도많고 무엇보다 잘생겨서 너무 호감임 더더더 흥했으면 좋겟엉,0
고마워? 너무 잘한다ㅜㅜ,0
고마워요,0
괜히 별명있는게 아냐,0
귀여운데 게임할땐 존멋이었음ㅠㅠ,0
귀여운데 상남자래요.,0
귀엽고 멋있고 완전 아육대를 뒤집어놓으셨다,0
귀엽다,0
그냥 얼굴로도 1등먹어놓고 게임도 1등 ㅠㅠㅠㅠㅠ멋잇어죽겟다 내가수 ㅠㅠㅠㅠㅠ,0
그랬구나~ - 상남자였어요.,0
그순진한 얼굴에 그렇지못한 후덜덜 킬,0
그저 완벽,0
