comment,label
ㅁㅊ...실화냐? ,1
이분 보기싫으니까 뉴스좀 내지마세요.. 제발요,1
연예계 은퇴 왜 안해요..,1
나 같으면 은퇴할텐데..,1
멘탈은 갑이요.. 근데 다른사람들을 힘들게 해서 문제지..쯧쯧쯧,1
자기만의 세계관이 있어보인다.현실이 연기고 연기가 현실이고,1
이쯤되면 정신병자...,1
눈빛 너무 무서워요... 아무렇지 않다는 듯 저러고 있는다는게 너무 무섭다... ,1
촬영???누가얘를쓰냐???,1
환상 속에서 사는 년,1
이정도면 환자다ㅋㅋㅋㅋㅋ,1
너 죽어도 아무도 눈깜빡안한다,1
얼른 죽으려면 죽어,1
죽었으면 좋겠는데,1
시발년,1
아 씨발 왤케 좆같지,1
재기해,1
대체 어디가 이쁜지...기자님 취향이신지....  정상아니게 보이는데 자꾸 기사 왜나오는지...ㅉㅉ,1
사악한웃음...,1
ㅋㅋㅋㅋ 귀신같다,1
자 이제 예쁜여자를 보여주세요...,1
나오지 말어. 진짜 소름끼친다,1
토나오게 생겼어,1
니네 엄마는 너같은 걸 낳고 좋다고 미역국 먹었겠군,1
무서워...얼굴 무섭게 생겼어,1
내가 저런 애랑 결혼하라고 하면 진,1
아 진짜 죽여버리고 싶어,1
으 소름돋아,1
천천히 고통을 느끼게 하면서 죽이고 싶다,1
난 진자 딱 한 명 죽일 수 있다면 널 죽이고 말거야,1
죽이고 싶은 욕망이 올라온다,1
개악마같은 새끼,1
사탄도 안데려갈거같은데 너는 ㅋㅋ,1
미친 재수없어,1
비호감년,1
존나 악마새끼,1
얼굴이 터진다요.뭐를 먹었나! 맞았나!ㅎㅎㅎ,1
나같으면 쥐 죽은듯이 조용히있겠다 진짜 최고의 관종 부끄러움도 모르는 인간,1
눈빛부터 갔네 갔어,1
별존재감없는데 하는짓이 극혐이라 연예인 중에 젤 싫음,1
얼굴 진짜 보기싫어,1
그냥 내 눈앞에 안보이면 좋겠는데 은퇴는 어떠한가,1
깔깔 진짜 못생겼어,1
아 진짜 사람 인성이 얼굴에 드러난다 역시 악마같아,1
악마의 딸같아,1
너희 부모님은 불쌍하다,1
자살했음 좋겠엉,1
이쁘기는 ㅋ 불은 복어같다.,1
무섭다 ?,1
치워라 보기싫다,1
나만그런가 점점 이상해져요,1
쯧쯧 흉자년아 ,1
공감능력 없는 년,1
아스팔트에 얼굴 갈렸으면 좋겠어,1
화형당했으면 좋겠다^^,1
니 이미 돈많으니까 은퇴해,1
이번주 안에는 은퇴기사 뜨려나 ㅋㅋ 제발 은퇴해줘,1
은퇴해라,1
빨리 은퇴하자,1
얼굴만 이쁘면 뭐하니  인격이  이상하던데 즉 지가 좋을때  꼭 가져야만 하고 안될땐 망가뜨려버리는 타입이랄까?   무서운 심성같아서  이런사람은 그냥 자기 재능대로 창작하며 살았으면 한다,1
완전 또라이,1
스노우 어플로 얼굴 형태 겁나 만진거봐 ㅋㅋㅋ 맨날 셀카 얼굴형 다른데 정신승리하면서 살찐 내가 좋아 이러는거 겁나 웃겨 ㅋㅋㅋㅋㅋ,1
무서워보임 무셔무셔,1
속에 든게 없어서 맨날 셀카인생,1
너무 꼴보기 시러,1
머가이뻐요? 영화에나오는 귀신같은데..저 이분께 감정없는데 이뻐보이진않아요,1
ㅋㅋㅋ 진짜 관심종자 원탑이여..ㄷㄷㄷ,1
진짜 이여자 면상좀 치워라,1
사람 질리게 하는 스타일이네,1
왜 자꾸 이 사람 기사가 나오는건지  소름끼치게 무서워요,1
은퇴는 언제해?,1
사람의 인격과 기본은가지고 살아기시길글구 안보고싶음,1
정말  예의가 없는 분,1
진짜 관종이다..하나도 안예쁘고 무섭다 정신세계 완전 독특한 사람. ,1
이젠... 안예뻐 보이고 그냥.... 아파보인다 해야 되나? 그런 느낌... 건강한 느낌은 아님...,1
하루에. 한번씩. 올라오네  이쁘다는. 기준이 뭔지.... 나의 미의 기준은. 김태희. 한가인 송혜교 이지만,1
소름;;;;,1
도대체 어디가 어떻게 이쁘다는건데??!!!!!내눈이 이상한건가????ㅋㅋㅋㅇㅋㅋ뽀샵저렇게해놓고~~ㅋㅋㅋㅋ,1
무서워 이제ㅠ,1
마음이 예뻐야지ㅠㅠ,1
마음이 이뻐야지 자기 억울하다고 독기품고 상대 잘못되길 바라는 마음부터 고치고 얼굴 이쁜걸 자랑하거라,1
볼수록 환자같노,1
저 영혼없는 눈동자...,1
연기도 못하는,1
안궁금합니다.. 사진 올리지마셍.스미마셍.,1
은퇴ㄱㄱ,1
나만 무섭냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 사진 저렇게 찍는거 너무 무서워,1
미저리,1
어디가  이뻐요???  글구  어디 불려주는데두 있나보네요.  헐~  놀라와라~~~,1
안예쁘네,1
일상이 연기네드라마는  연기를 못하던데,1
이쁘면 뭘 하나~ 정신상태가 안좋은데~쯧쯧~,1
주목 받지 못하면. 못견디는. 관종인듯 ,1
무섭구만,1
저게 이쁘다구? 귀신같애,1
질린다 질려,1
왠지 사이코패쓰느낌  나는거 나만그런가?,1
살좀빼얄듯 보정한사진인데도 후덕해보임,1
병은 병원가고 관종은 매장되길,1
진짜 꼴보기실타  짜증난다 애만보면 ㅡㅡ 퉤퉈퉤,1
어후...뇌가 아픈 사람같아 보인다.,1
진짜 주변에 친구가 한명도 없는가보다ㆍ ,1
악마,1
예쁜건아니고왠지미저리영화가생각나네요,1
정말 이사람 좀 치워주세요   짜증나!   귀신같아  어디가 이쁜데요?  알려주삼!!,1
아 진짜 보기싫다 진심 싫은여자사람,1
인성이 이뻐야지,1
저게 이쁘냐 ?,1
몸도 마음도 많이 아픈거 같아요..치료받으세요.,1
무섭다......,1
이쁘면 뭐하냐. 같이 살 남자가 없을텐데.ㅋㅋㅋㅋ,1
아직도 정신못차리고 관종놀이하고 사네.,1
진짜 뭐 씌운 것 같음. 표정 좀 봐. 귀신 나오지말자. 그만 푹 쉬기바람.,1
지겨워..조용히 지냇으면..제발,1
재정신인 년인가,1
아 진짜 못생겼어,1
인성도 별로 얼굴도 별로 다 별로,1
우웩 치워라,1
면상 치워라,1
에휴 이아주머니 어쩔 ㅋㅋㅋㅋㅋ기자가 맥이네  ㅁ ㅊ ; ㅋㅋㅋㅋ,1
얘는 보면 무서움,1
정상궤도에 있는 사람은 아닌것 같다...,1
ㅋㅋㅋㅋㅋ머가이뻐,1
관종중에 으뜸관종,1
이 분 이제 좀 무서워질라고 그럼..,1
이해할수없는 사람이예요,1
너 몸매도 별로던데 어떻게할래,1
써클빨죽을때까지 안뺄듯,1
연예인이니 외모는 말할것 없고사람 인성 내면이 이뻐야 진짜죠,1
자아도취....,1
화장 지우면 외계인  ET 닮았는데..ㅋ,1
관종,1
SNS로 인생 쳐말아먹은 관종년,1
좀 조용히지내지,1
왤케 무섭지,1
기자도 이상한거같고. 얘는 이제 정신병자수준을 뛰어넘은듯하네. 인터넷에서 얘보면 진짜짜증나니깐. 기사좀 올리지마라,1
얘는 정신이 어떻게 된 아인지.,1
관종,1
왜  이분볼때마다 영화 미저리가 생각날까 ㄷㄷ,1
지가 지 무덤을 판 케이스 참으로 그 뻔뻔함에 놀랍도다 죄 많은 사람아,1
지질이도 궁상맞게 생겼음,1
미친,1
승질난다 얘 기사좀내지마!!,1
애정결핍인 듯.....,1
보기 거북하오.,1
아무내용도 없는데 기사화좀 하지마라 피로하다,1
무섭다..,1
할로윈 지났는데 귀신분장 하셨네요?,1
어디가...?,1
썩었어,1
이젠 너가 무섭다.,1
뭐가 이쁘다는거냐?,1
진짜 싫다.,1
구레기..,1
수준 이하네 퇘^^,1
머가 이쁘노 구신갔구먼....,1
그냥 싼티 촌티밖에 안보임,1
좀 무서워보임....,1
부탁이니 병원을 다니세요,1
기자가 멕이네 ㅋㅋ저게 이쁘냐,1
진짜 죄송한데 이런사진 올리지 마세요~살짝 정신나간 사람처럼 보여요. 진심이요~,1
에효.... SNS 중독자 인가 봄... ㅉㅉ,1
모가이뻐?,1
이젠 무섭다.,1
너무 혐오스러워.,1
어디가 이쁘다는거야?,1
제발 폰 좀 뺏어라,1
무섭네요...,1
살많이쪗네.... 아직도 낭랑18세인줄아나....... 똥차간다~~~~~~,1
안예쁜데.... 걍 관종,1
관종 딱 그 이상 이하도 아닌,1
개미지옥같은기분이드는건 나뿐인가?...,1
어지간히 관심이받고싶나봐 왜이래점점 꼴이보기싫을까,1
지랄이 풍년이다,1
정신병자처럼 무섭다,1
"생각도 예뻣으면, ,",1
하나같이 표정.진짜 질린다.왜 저래?,1
모가 예픈겁니까진차 옹호기사보몃..사람 이 먼저  됩시다,1
보면볼수록 가오나시같어,1
소름,1
애쓴다 ㅉㅉ,1
얼굴은 예쁜데 꼭지가 안예쁜 그분이네,1
부자연스러움... 억지로...,1
질린다.. 좀..,1
제발~~~~~ 쫌!!!!,1
미져리,1
얘도 비정상인듯,1
겉만 예쁘면 속은 병자여도 좋다이겁니까?어휴,1
삼청교육대 보내고 싶다,1
비호감,1
이렇게 밥벌이하는거 쪽팔리지도 않냐?  욕먹을래?,1
볼에 보톡스한것처럼 빵빵하네,1
돼지년아 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
관종년..,1
으으 못생겼어,1
행복하냐????????돼지야????????????,1
외모지상주의의 최대수혜자다 ㅉㅉ 한심하다,1
부럽다 재능도 없는데 그럼에도 불구하고 팬이 있다는게,1
믿고 거르는 얘랑 얘팬들,1
아가리 여물어라,1
진짜 소름돋게 생겼어 면상 보자마자 소름돋음,1
개정떨어지게 생겼네,1
똑똑한 척 하는 빡대가리,1
얘랑 놀면 거름망이야,1
이미지 진짜 좋았는데 이제 훅갔어 ㅋㅋ,1
환장한다 환장해,1
개극혐,1
미친놈,1
진심으로 욕나와,1
지랄이야,1
표독스러워보여,1
은퇴해주라,1
존웃ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ관종ㅋㅋㅋㅋㅋㅋㅋㅋ,1
돼지같아,1
식상하다기사거리,1
끊임없이 올라오네 관심도 없고.. 이젠 무섭다,1
손밖에 안보임 무슨 곰발바닥도 아니고 ㅎㅎ,1
어디가이쁘다는겨자꾸,1
머리는 항상 기름이 많네,1
머리좀 우예해라털빠진 짐승처럼.,1
역겹다,1
얼굴만 예쁘면 뭐하나인성은 별루인듯?,1
진짜 토 나옴...,1
....악플 정말 싫은데 달게 만드는 사람이네요,1
추녀.,1
어디가 이쁜데 당췌!!!,1
토나온다~,1
정말보기싫타 싫어싫어 예쁘기는 못생겻구만,1
이쁘긴....하나도 안이쁨..사람이 되어야지,1
진짜 소름돋네요 진짜 작작하세요,1
눈빛이....   마녀,1
예쁜게 다가아니라는걸 느낌,1
무서운데? ㄷㄷ,1
허풍 허언쟁이,1
이상해~~~ 진짜..멘탈갑,1
내눈에  귀신처럼  보인다,1
꼭지가 안이쁘자나,1
요즘 저분 눈 왜저러는지 아시는분 가르쳐주시면 감사히 에어팟프로 최신형 선물로 드립니다,1
귀신컨셉 요즘보면 안이쁘고 너무 무서워요,1
소름끼침.본인은 본인이 쓴글 안읽나?,1
미저리같다. 처녀귀신도아니고납량특집인가,1
대표적인 쓰레기 ,1
아픈  사람이에요.,1
안이뻐 달걀귀신 일본여자같애...,1
꺼져라 쓰레기야!,1
이제 뭔말하면 극단적으로갈까봐 어렵네 ㅎㅎ,1
정신이 아파보임..;;,1
일본귀신같이 생김......,1
관종이시죠? 어지간하면 이런댓글 안다는데 적당히하세요.자랑도 아니고 안 이뻐보이네요,1
솔직히무섭당,1
장화홍련 찍냐?,1
진짜 못생긴년 티비에서 그만 보고싶다,1
은퇴해줘 그만 나와,1
으으 못생겨가지고 시발 진짜,1
실력이 안되는 사람 보고싶지 않아요,1
대체 잘하는게 뭐냐???????,1
얼굴도 못생기고 실력도 좆병신같고,1
하나라도 잘하는게 없어보이는데..,1
그냥 뒤지세요,1
너때문에 많은 사람이 힘들어보여 그냥 너가 죽어,1
죽어라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
아 마녀같아,1
표독스러운년,1
썅년아,1
병신같아,1
마음이 고우면 더 이쁘겠지~~,1
독기만 남은듯..,1
얼굴이 이쁘면  뭐하나...,1
인성ㅆㄹㄱ,1
별로네,1
이 분 기사 좀 제발 안 나왔으면,1
얼굴이  좀   질리게  생김.,1
무슨  어플쓰는지~좀  무섭네요,1
인생 참 편하게 산다?부라보~~~,1
ㅋㅋㅋ 구래 이뿌다고 해쥬께~~~옛다 이뿌다~~~,1
인성봐라 ~~,1
얘  기사좀 쓰지마세요 보기싫어요,1
그 일본기모노 입고잇는 그 인형같다..괴기스러워,1
못생겼는데???,1
얘 지 능력은 좀 되나??????,1
돈도 많이 벌었을거같은데 그냥 은퇴해라,1
어이구 못생겼어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
으악 돼지년,1
얼굴이 퉁퉁 부엇네 보톡스 맞았나??,1
관종아 사람들이 너를 싫어하는 이유가 뭔지 모르겠니,1
널 좋아하는 사람은 이 세상에 없어,1
얼굴 가리고 다녀 병신년아,1
윽윽 토할거같아,1
면상만 봐도 토할거같아 저 놈의 면상,1
쌍판떼기 가리고 다녀,1
안이쁜데,1
살찐듯,1
예쁜지 나는 모르겠다. 이제...얼굴만 이쁘다고 이쁜건가,1
역겨워. ,1
넌 악플 받아도 싸다 ㅋㅋㅋㅋㅋㅋㅋ,1
쓰레기,1
독사과가 더 탐스런 법이지..,1
특급 관종에 인성까지 별로고 못생기기까지 하다니,1
죽어라,1
헐 조용히 좀 사시지...,1
안이뻐요 사람같지가 않아 인간미가 없어,1
ㅆ돼지됐네,1
지옥가라 지옥가,1
무섭게 생겼어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
예쁘긴 개뿔~ 제발 그만 올려라,1
꼭지가 섹시한지 아닌지 확인할수 없어 아쉽구먼,1
꼭지가 안이쁘잔아!!,1
관상이 별로네....인상이... 서방 거시기 할상이다.,1
예쁘긴모가이뻐ㅡ섬뜩해,1
이제 얘봄 찌찌생각만나 ㅋ,1
진짜 정신세계 궁금함,1
눈이풀렸네 뭐가이쁘노그만좀나온나,1
이분 .... 좀  더 오바하는거 같아 ....,1
무서워 ㅠㅠ,1
뚱뚱하고 못생기고 성격도 안좋아,1
누가 쟤 핸드폰좀 빼서라,1
인간 표독 그 자체,1
더러운년,1
좀  이상한 애,1
얘도 자살하려나??,1
관심종자,1
