comment,label
노출증같은데ㅋㅋ굳이  삐젹꼬라서 이쁘지도않고만,1
놀고있네,1
주류 있으니 깠다?무슨 유흥업소도 아니고ㅠ,1
자신들이야  뭔생각인지는 모르겟지만  보는 우리는  걍  싼티...  그뿐임,1
가창력이나 공부해! 맨날 드럽게 벗고나오지말고.스트립걸이냐?,1
당당한 해명이 아니라 무개념같다. 저 싼티나는 행동이 무대 퍼포먼스라고??,1
"둘다 천박해 보인다. 몸뚱아리  니들 마음대로 드러내고 다닐꺼면  다 벗고 다니지,  옷은 왜 입고 다니냐? 그렇지 않아도 한국은 성관련 범죄에 관해 남자들이 예민한데",1
천박 싼티 작렬 ㅉ ㅉ왜들 그러냐~,1
더럽고 보기싫어,1
우스워보이고..왜저래,1
갈수록 비호감,1
보는이를 무시한 더러운행동! 남자들이 좋아할꺼라는 착각인거지...싼티뇬,1
엉덩이근육도 없고 쳐짐 할머니 엉덩이,1
또롸이들,1
"퍼포먼스라고는 하지만.현아는, 이미지가 너무굳어버려서 안타까운케이스...제시는..얼굴은안되지만 몸매가되니..노출증같고...",1
죄송하지만 더러워요,1
야 그냥 화끈하게  벗어버려~~     감질나는 싼티보다 낫지 않겠어?,1
각자 생각의 차이겠지만 너무 천해보인다.,1
더럽다  그렇게 보여주고싶나? 그냥 벗고다녀!,1
얘 요새 정신나간거 같음..  남친도 뭔 듣보잡이든데 사진보면 약한사람마냥 늘 퀭하고.. 패왕색패왕색 해줫더니 선넘고있음 점점 싸보인달까,1
천박하다 진짜 ㅡㅡ,1
제시야 똥냄새난다가려라,1
천박하다.,1
정말 좀 천박해보이긴하네요섹시와 천박은 종이 한장 차이같아요,1
공항에서  팬티만  입은거지  저게  바지임  팬티중 에서도  똥꼬  팬티드만  자기만족이라는데  뭘  만족한거임?남들한테  궁디보여주면서  만족하는거야?,1
스트립쇼? 스스로 수준을 낮추는듯.,1
노출증 변태임,1
더럽게 냄새나게 생겼내 우웩,1
무슨생각으로 저런짓한거지 정상아닌듯 ㅋㅋ아예 다벗지 그래요 ㅋㅋㅋㅋㅋㅋㅋ,1
더럽다 진심.  콘셉트가 천박 경박인가? 사람이 수치심을 못 느끼면 인간이 아니라고 맹자께서 말씀 하셨다,1
너무 더티하게 변해간다 .,1
섹시는 없고 그냥 거북 저것도 변명이라고하나 말이되나,1
그냥 관종 미친x 들  천하다,1
자랑할 것이 몸뚱이 밖에 없나? 몸뚱이도 실력이라 말하고 싶은 모양이네....,1
"아무리 섹시컨셉으로 성공해서 자리 잡았다해도 저건 너무 간거 아니니,노래춤 퍼포먼스로 무대 꾸미는건 아무리 자유의 광범위라고 해도 저건 퍼포먼스라고 하기엔 너무 저급하다",1
정신상태가 정상이 아닌듯,1
남들이 뭘입던 뭔상관이냐는 사람은바바리맨보고 할말도없을 사람이네...,1
현아가 하면 천박하고 싸보임ㅋㅋㅋㅋ ,1
레깅스만 입지마라 꼴불견이다,1
에휴. 관종짓도 가지가지 지루,1
매춘부같다스트립쑈쑈,1
"유흥업소, 스트립쇼, 벗고 다녀라? ㅋㅋㅋㅋ 대가리에 그런 거 밖에 안 들어서 상상력이 그쪽으로 밖에 안 흘러가냐 ㅋㅋㅋㅋㅋㅋ 니네 워딩이 더 더럽고 추잡하고 싼티나! 윽 씹선비들",1
"가수는  무슨!   그리  보여주고 싶은 엉뎅이, 가슴드러내놓고  스트립쇼나  하러 가라!   다른  가수들까지  욕되게  하지말고.",1
쟤 콘서트에서도 궁댕이 까던데 보여주고 싶어서 환장했네,1
더러웠다 둘다,1
와 섹시하다가 아니고 더럽다라고 느낍니다 둘다,1
드러,1
실력이 안되니 몸으로 돈버는건가? 그런 시댄 80년도나 먹혔는데 아직도 정신이 80년대 싼마인가?,1
요즘 보기싫음 ~~,1
더럽다 치아라,1
본인이 치마를 들어올리는게 문제임.. 강제 눈 테러,1
저렴해보이는방법연구하니현아씨?,1
현아 엉뎅이 실망 ㅡㅡ,1
진짜싼티난다 ㅉㅉ,1
돼지새끼,1
저런것이 연예인이 라고한심한것들 벗는것이  요기거리,1
별 지랄도,1
"엉덩이 노출도 당당, 가슴노출도 당당. 차라리 홀딱벗고 춤추고 당당이라고 주장해라. 공연음란죄로 감옥 처넣게.",1
이런게 바로 성상품이지...,1
다벗어라,1
저짓거리들을 하니..여자를 상품화하네 어쩌네 소리가 나온거다. 같은여자지만 쪽팔림.무개념. 실력으로 승부해라.노출로 승부하지말구,1
대체 뭐가 당당하다는거야? 사람들 다보는데에서 치마 올리고 바지안입은게 당당하다는거야?,1
에휴  더럽기까지하다  이것들아,1
헐 아무리 성인만 있어도 저건 좀....,1
뒷태 별로다 쳐져서,1
제발그런것좀하지마질려,1
그냥 노출증아닌가? 벗고댕기든 말든 알바아니지만 스트립걸처럼 많이 벗고 다니세요,1
벗지 차라리!!!!!???,1
노래도 더럽게 못하네~~~ㅋㅋㅋ. 미스트롯같이 실력으로검증해야한다~~~~상업용,1
별게 다불편하네 제발 숨쉬는것도 좀 불편해줬으면 좋겠다,1
현아는 소통을 엉밑살로 하는구나ㅋㅋ 여대생들은 진심 불쾌했을듯.,1
참 싸구려 같구려,1
노출도 너무과한노출은 투머치다 이게 충주하의실종남 바바리맨이랑 뭐가다르냐? ,1
이년을 공연음란죄로 쳐너라,1
공연음란죄네 이년 ㅋㅋㅋ,1
현아는 그냥 컨셉을 떠나 노출증이 있는 듯.,1
이번건  더러워보여ㅠㅠ 우아가 아니라 우엑 소리가 나오는걸 어떡해.,1
생식기 내놓고 다니는거 보는게 매우 불쾌하기 때문에 사람이 느끼기에 개념이 진짜 없어 이건 자유가 아니지 저기 냄새나는 곳을 왜 쳐다보게 하는지 원 !! ㅉㅉㅉ 난 니 엉덩이 보기 싫어 퉤 퉤 드러워,1
이제 그런거 하지마요. 더러워요,1
싼티나서 꼬시기 무지 쉽다고하더라 ㅋㅋㅋㅋ,1
현아는 대놓고 빤스잖아 스트립쇼도 아니고 왜저런디야,1
노출 하려고 안무연습 하나보지~  그냥 퇴출 시켜라,1
출렁출렁 쳐진힙 보기민망,1
섹시와더티를 가려서 옷을 입길...,1
그리 보여주고 싶거든 누드영상이나 화보를 찍으세요!! ,1
입장바꿔 대학축제서 남자가수가갑자기바지내려 엉덩이를 흔들었다고해보자 그것 보고 불쾌한 사람이 한명이라도있다면 그것도 성추행이다 저런 행동은 나이트나가서 하세요,1
쳐진것봐,1
누가누가 더 싼티나나 대결중~~~ㅋ화사도 껴줘야 하는데~,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아줌마 맷퇘지들 어린남자가 복근까고 찌찌파티하는건 좋고 어리고 이쁜여자가 노출하는건 개불편해하네,1
ㅈ돼지년들 열폭 ㅈㄴ하네,1
노출도 정도껏좀그러니 대부분이 병이라고하지,1
더럽다,1
"노출증 환자답네ㅋㅋ이황 보여줄꺼 빤쭈도 벗고 시원하게 보여주지 그랬냐,,",1
비호감으로 안보고싶어도 자기무덤을 파네;;;,1
엉덩이별로던데,1
개극혐,1
그냥 더럽다,1
둘이 짠듯. 너는오늘이케하기..나는오늘이케하께..갈수록 비호감들,1
미친기스나들,1
민망하고  더터해보여요오,1
노출증환자네ㅡㅡ,1
본인 엉덩이살이 보기싫긴한가봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ살 디룩디룩 쳐쪄가지고는 ㅋㅋㅋㅋ,1
역시  딴따라야,1
스스로 싸구려로 자신을 만드내요,1
쿵쾅년 존나 발악하네,1
왜케 ㅈㄹ들이냐,1
엉덩이 냄새나는거같아,1
거 한번 만져보고싶네,1
싼티 작렬,1
그냥 퇴물들의 발악이다 무관심이 답이다,1
저런걸로 ..분위기를 띄울수있다고밖에 생각을 안했다는거에 생각하는수준이  ㅉ,1
뭐랄까.. 퍼포먼스라기 보다도... 좀 저질적인? 행동 같음....,1
메퇘지 쿵쾅쿵쾅 지진난줄 ㅎㅎ...,1
날이갈수록 점점 그냥 걸레같아,1
진짜 지하에서 일하는ㅈ언니들보다 천박해보인다. 좀정신차려라,1
메퇘지 열폭중ㅋㅋ,1
얘는 관종이라 무시가 답 ㅋ,1
당당이라ㅎㅎㅎ 주류있는곳이면 다 저러고 노나보네 ㅎㅎㅎ그건 섹시한게 아니라?추한모습이다~,1
굳이 냄새나는 궁뎅이를.... 테러다 테러,1
안이쁘고 혐오스럽네,1
난 갠적으로 연예인들은 뽕쟁이에... 여창이라 생각한다,1
추하다.스스로 쇼걸이 되고자하는구나,1
저것도 병이다,1
싸구려 ㅋㅋㅋㅋ,1
왜그러는거야..둘이..관심종자야?정도것해야지...,1
"왜들 이러는건지, 드럽고 역겨워. 가수면 가창력으로 승부해랏. 노래는 개뿔도 못하면서 유치뽕짝 저질스럽다.",1
자기 몸뚱이가 뭐 특별한 소재인줄 아나보지?ㅋㅋ 관종.. .,1
노는것도 천박스럽게 노니. ㅉㅉ,1
천박,1
미개하다 미개해....,1
노출증  환자냐    관종이냐  삼각팬티같은게 바지냐,1
보여주고싶어 안달낫네 아쥬 다벗어 그럴거면 미친년ㅡㅡ,1
진짜 누구말마따나 속시원하게 누드화보를 그냥 한번찍어라   보여주구싶어 안달난 애들같네 ..,1
싸보임,1
벌러덩  까져가지고,1
냄새나게  똥꼬를 디밀고 지랄이여,1
ㅄ같은 걸레,1
외설스럽다!!!!,1
어디서 화장실을들이밀어 드러워죽겠네,1
현아야 드럽다,1
걍 홀딱쇼 하지그려.,1
씹선비 ㅋ,1
궁디방디 시스터즈~!,1
안하느니 못하다,1
자유다만 싼티 난다 포미닛 좋아했는데 현아 빼고,1
짦게말하면지랄염병떠는거 뿐이 안보임추접스럽다,1
보기엔 좋을 진 몰라도 멘탈은 참 더럽다.,1
더러워,1
섹시고 나발이고 엉밑살 넘 보기 흉해~,1
탁탁탁 더 보여줘,1
싼티,1
관종을 원했으면 안에 아무것도 안입어야지,1
싸아아 보여,1
또ㅈㄹ,1
못생긴 애가 저렇게 하니깐 추해 보인다,1
화장발  싼티,1
술집여자? 인조인간? 너무 티나  안예뻐~그거아니?,1
징그러워 그만벗어,1
징그러운디 쟤는 왜자꾸벗어 병 잇는듯,1
짝궁댕이 김치ㄴ들인듯. ㅈ.랄들이냐,1
돼지년 또 까고있네,1
둘 다 비호감 ...,1
쭈물루고싶다,1
ㅈ1랄들을 한다 ㅋ,1
저것도 엉덩이라꼬 당장 수술하던지 안벗든지 좀하세요 제발요. 하는김에 얼굴도 좀하면  좋겠네요.인조인간 미ㅡㅡㅡㅡ징.,1
현아씨 다음엔 올노출 부탁드려여~♡ ,1
똥냄새날거 같음;,1
별그지같은,1
발악을해라 둘다 싼티작렬,1
왜ㅈㄹ들,1
어~~우 더러워라,1
옛다 관심,1
뭔데. ㅈㄹ. ,1
휴장을     그냥    된장똥어디    함부로   츄해,1
현아 너는 정신과 치료 좀 받아봐라...,1
지나가는 아가씨들만 봐도 스는데 ㅋㅋ 그냥 싼티 그이상도아님,1
천박하다 집에서 보고 배운게 없으니 어쩔수없지,1
섹시하지않고 더럽다,1
섹시하고 아침부터 허공에 쏴 버렸네,1
당당 개뿔! 더.러.워. 하.지.마!,1
노출증 걸렸노,1
우웩 더럽게,1
풀발했누,1
개뚱땡년,1
개같은메갈년,1
연예인이 원조 관종인데 얘들이 좀더 심하게 티죠 ㅎㅎ,1
어흐~ 빤스,1
이쁘구만 기집년들 지롤들이야,1
입든 벗든.. 신경쓰지말자... 관심모으려고 저러는듯....,1
ㅋㅋㅋㅋㅋㅋㅋ대가리에 지우개가 들어있나???ㅋㅋㅋ아님 똥????ㅋㅋㅋㅋㅋㅋ,1
현아는 멋져   요즘 이렇게 멋진 가수는 처음본다,1
쟤는 정신 못차리네.. 그니까 맨날 창녀 소리 듣지ㅉㅉ,1
