comment,label
얘 진짜 심각한 중증 관종이구나,1
자기 잘못은 이해바라고 남의 잘못은 부들부들,1
난  쟤 부모가 머 하는 사람들인지  궁금함,1
병원 관계자들이 비밀 지켜줬는데 왜 지가 알아서 까발리고 ㅈㄹ이야. 그러니 악플이 달리지. 자기가 유명한 연예인이라도 되는 줄 착각하나봄.,1
병원도 쉬쉬하고 조용히 넘어갔는데 지가 알렸네 관종 맞구만,1
가정환경이 정말 중요하다,1
대학도 못나온 고졸에 데뷔도 못한 연습생출신 마약사범에 현재 백수인 아무것도 자신의 힘으로 이룬것 없는 능력없는 관종의 끝은 뻔하지 않나? ㅋㅋㅋㅋ,1
악플받기 싫음 조용히 살던지. 관종짓은 다하고 악플은 고소하네 ㅋㅋㅋㅋㅋㅋ,1
일반인이 이케 나대는거 첨봐,1
악플? 진짜 처신좀 똑바로해라! 저렇게 사회에 물의만 일으키는데 국민정서방해죄로 쳐넣어야된다! 단체로 집단고소해야함,1
제발 얘 기사 좀 그만내세요 기자님들......관심을 가져주니깐 계속 저러자나요 ㅜㅜ 관종엔 무관심이 답입니다!,1
"냉정하게 말해 죽으면 니 손해지.남탓하지말길. 욕먹을 괴상한 짓 혼자 다하고 다니면서,,,무슨 대중의 악플에게 상처받았다는 피해의식이냐?정신과 치료 받던지, 남처럼 평범하고 조용히 살아!",1
얘는 진짜... ..  답이 없다.....  노답 노답 노답...  여기저기 어그로에 신종 자살시도 어그로까지...어휴..지가지입으로...맨정신으로어찌살지? 아 맨정신이 아니지  참,1
할 짓 없으면 조용히 숨죽여 살 일이지 걸핏하면 나타나 네티즌들 스트레스 쌓이게 만드는 생산성 없는 쑈를 하고 있냐?  ㅉㅉㅉ,1
정신병원에 진료받으러 가봐야 되지 않나요?,1
부모님이 참...걱정 많으시겠다.,1
대체 이 쌍x은 뭔데 자꾸 언론에 오르락내리락하는거냐?  얼굴좀  반반한걸로 아주  뽕을 뽑아처먹네,1
영원한 아이돌 연습생 출신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 술집에서 일하는 것도 괜찮아 보이는데 좋은 직업임,1
진짜 관종력 대단하다.. 인스타 못하게하면 진짜 미쳐버리실듯,1
죽고싶으면 조용히죽어. 요란떨지말고.,1
연예인은 되고싶은데 아무도 안시켜주니 저렇게라도 이슈화되면 연예인 될까싶어서 지 나름대로 발악하는중ㅋㅋㅋ,1
얘는 솔직히 병이다. 관심조차 안가지면 더 초조해서 또다른 이슈를 생각할테고. 도대체 이런애를 왜 기사 메인에 올리는지 모르겠다. 그냥 기사가 안나면 관심도 없을텐데. 주구장창 보지는 않지만 이 애가 떠있는것만으로도 정말 공해라는 느낌이 들곤한다. 그렇게 자기 자신한테 자신이 없을까? 남의 시선과 주목이 그렇게 자신의 삶의 원동력인가 궁금한 종자임,1
불쾌하다..... ,1
그동안 관종짓한게 되돌아 가는듯. 그동안 생각없이 막말 많이했지.,1
자기가 하는 ㅈㄹ은 착한 ㅈㄹ 남들이 하는 ㅈㄹ은 나쁜 ㅈㄹ ㅋㅋ 내로남불 ㅋㅋ,1
마약범,1
얘는 진짜 뼛속까지 관종,1
전형적인 관종..,1
떠라이 개관종,1
먹고 살만하니 참 한심할뿐이다,1
진짜 특급 관종이다.. 연예인 못되서 한맺혔나봐,1
인성 무엇? 말투가 거의머 중삐리 양아 수준인데?,1
한심하네,1
뭔가... 저것도 관종이네!  사과는 직접 가서 조용히 하셔야지.  병원 관리자들이 니 인터넷 방송보겠냐?,1
얜 또 뭐하는 관종임?나 자살시도 했다고 동네방네 지입으로 떠드는 인간은 살다살다 첨보네...뇌가 없나?,1
콩만한 나라에 또라이들이 너무많다 너무너무 많다 ㅋㅋㅋ,1
확실히 정상은 아니다 정신과문의좀,1
관종 탑 오브 탑!!.죽지 왜 안죽었을까??여러가지로쇼한다....,1
시도만 하지말고 제발좀 가라,1
제발 죽어서  이년 기사좀 안나왔으면 좋겠습니다.,1
꼬라지 보기싫어,1
나는 얘 부모가 젤 불쌍하다 에휴.....,1
한참 더쳐맞아야겠다 저딴게 연예인행세나하고,1
이 마약사범아 그렇게 노이즈마케팅해서 얻고 싶은게 뭐냐  가만히 있는 류준열 차은우 등 언급해서 왜 자기스스로 욕을 얻어 먹고 사는거냐 ㅉ,1
ㅋㅋㅋㅋㅋ개관종이네 뒤지지도않을듯,1
관종,1
그냥 흔한 관종,1
얘도 참....관종이네 ㅋㅋㅋㅋ 연예인데뷔도 안하고 ㅋㅋㅋ 이정도로 이슈몰이 하는거 보면....SNS부터 끊으렴 아가야-세상에....뭔 자랑이라고 극단적 선택했었단 사실을 만천하에...얘야 너같은 애들때문에 자살방지센터가 바쁘단다....에휴,1
관종년 기사좀 치워라,1
자살시도가 실패해서 정말 아쉽게 됐다,1
여러분제발 저기 인스타 들어가지마요 굳이 왜들어가요?이런기사도진절머리난다,1
기자가 더 문제인듯 ㅋㅋㅋㅋㅋㅋ 누군데 자꾸 sns긁어오냐,1
아니 기자분.  진짜 일반인 관종기사는 정말 올리지마세요!  네이버에서 제목만봐도 기분 더럽고 똥밟은 기분이니까요 ㅎ,1
찾아가서 볼 만큼 관심 없는데 기자들이 문제인듯 댓글 달게 만들어,1
얘 왜이럼???,1
추하다,1
얘는 편들고 싶지 않아.. 말그대로 관심종자..,1
못생겼다,1
와......생각보다 더 심한 관종이였네. 불쌍하다,1
한서희=이혜성=장성규=클라라= 아주 심각한 관종 중환자... 상담이 심각해보입니다,1
별그지같은애 기사는 왜자꾸 쓰냐,1
관심종,1
관종같아.....,1
관종,1
관종에게  먹이를 주지마시오,1
얜대체 직업이 뭐임? 정신병 맞는거같은데 치료좀 받지..,1
지입으로 밝히기 ㅋㅋㅋㅋㅋ관종,1
관종은 관심없으면 죽어,1
뇌상태가 궁금해,1
공해다 공해,1
관종이십니까 ....?,1
인스타 = 관종... 과학,1
이정도면 정신감정받아봐야하는거아냐... 주목받지못해 안달난 사람같애.,1
이관종은누규???? 나대지좀마라,1
역겹구나 진심,1
관종중에관종미이친관종,1
관종은 못고쳐. 평생간다.,1
관심받고 싶어서 어그로 끌었니? 옛다 관심,1
그냥관종,1
부모가 죄인이다. 자식잘못키운 죄,1
진짜 관종!,1
관종들은 무섭다,1
리얼 도 ㄹ 아이,1
그냥 관종 댓글 달지말자,1
그냥 대관종러,1
응 잇어 핵폐미관종쓰레바퀴 빨갱이,1
줘도 안먹음,1
얘는 누군데맨날인터넷실검에올라 슬슬짜증나네관종의도를넘어서 정신적으로문제가있는거아니냐이정도면,1
노답,1
ㅁㅣㅊㄴ,1
ㄸㅇㅇㄴ,1
진짜 어그로는 더럽게 잘끄는구나 욕하면서 인정한다,1
의사들 정신병자 대하느라 힘들었겠다..,1
오늘도 개소리는 멀리 울려퍼집니다,1
엄청난 관종,1
진짜 심각한 관심병자네..지치지도 않나? 아 진짜 이런거 관심없는데 쟤는 정말 안나오게 차단됐으면 좋겠다,1
관종 끝판왕이네 ㅋㅋ 죽을뻔했다고 알아달라고 인스타 ㅋㅋ 굳이 죽은 구하라 찾아가서 추모하는척 ㅋㅋ 아마 인스타 댓글 하나하나 다 보고 기사 댓글 전부  보고 희열 느낄듯 ㅋㅋ,1
관종 ㅉㅉ,1
관종 기사 좀 그만써라!!!!!!,1
질알이 풍년인 현장이군요,1
의사가 배운사람 맞다  폐쇄병동에 넣자,1
욕하지마 씹새야,1
병원가세요. 시간나면 바람도 좀 쐬고...,1
관종법 안생기누?,1
그냥 마음이 병든게 아니라 이분은 진짜 관종인듯...,1
"애초에 xx들만 쳐모여있는게 꼴페미들이었는데, 거기에 발담그는 좀 유명한 사람들은 하나같이 다 멘탈 털리고 정신 왔다 갔다 하더니 인생 자체가 불행해져 ㅋㅋㅋㅋ 니들 자업자득이다.",1
연예란 말고 관종란 만들어야 할 듯.. 연예인도 아닌 애 왜 자꾸 연예란 한칸 차지하는거임? 아니면 기사 쳐쓰지 말거나..,1
이런 관종 듣보잡3년,1
이상한 녀자네.관종,1
