comment,label
약을너무해서 제정신들은 아닌듯,1
씨이이이발 얼굴 보고 싶지도 않아 토나와,1
야야 ,1
정신건강에 안좋네요. 더이상 이사람 기사화 안했으면 좋겠어요,1
또시작이네 관종똘아이 관심못받으면 환각증세라도오니?,1
범죄자 새끼,1
또라이년아 안뒤지고 뭐하는거야????,1
정신이 이상해져가는게 아니라 원래 이상햇어 ㅋㅋ,1
연극성 성격장애,1
얜 SNS 없으면 인생 무슨 재미로 살았을려나.. 걍 모든걸 다 SNS화 시키네,1
진심... 관종이란게 이런 사람을 두고 하는 이야기임,1
탑오브관종,1
이 녀석들은 두더쥐인가? 잊을만 하면 기어나오네,1
확실한건 제정신은 아님,1
부모도 돌았고 다들 ㅋ 와아. 나라꼬라지참.,1
한남처럼 하고다니더니 한남화 된건가,1
남녀 성을 떠나서 인간으로써 이상함,1
관종이다 아주. 뭐 어쩌라구~,1
듣보잡 관심없다 당장 내려라 참 말세다. 청소년들한테 안좋다,1
나이가 어린것도 아닌데 왜 이리 헤메냐...이젠 불쌍하기까지하다야,1
엄마도  이상해..,1
느그 엄마가 너 낳고 미역국 먹을 생각했다니 끔찍하다야,1
역시 엄마도 제정신이 아닌거야,1
야 정신병자야,1
계속 나오는거보면 스폰이 있는거같은데..,1
정신병자들은 제발 정신병원에 입원시키자...........,1
저 관종 진짜 별거다하네,1
....희대의 관종,1
아..... 내가 쟤처럼 돈많고 예쁘게 태어났으면 진짜 걱정없이 착하고 바르게 공부든 자기관리든 뭐든 열심히 하면서 살았겠다..... ㅜㅜ  참 뭐가부족하다고 저렇게 병신처럼 사냐,1
일반인 취급도 아깝다 저 둘 다 병신아님?,1
얘네들  지금  뭐하는거임. 진짜   우껴서  코나옴   제정신들 차리고삽시다,1
참 희안한 애들이다. 둘다 재정신은 아닌거 맞죠? ,1
얘네는 좀 많이 아픈애들같다. 정신적으로.. 진심으로 치료 받았으면.. 안타까워보여서 그런다,1
엄마도 이상한듯..,1
정신적으로 이상한 년 계속 나오네,1
그냥 더럽다...ㅉㅉㅉ,1
창녀 아니냐?,1
돌아이인대....니내들이 필요한건 그냥 치.료! ㅇㅋ?,1
이딴 쓰레기들 소식 좀 기사화 하지말자,1
더럽,1
그 딸에 그 엄마네...~~~ 딱 답 나온다.,1
하다하다 왠 듣보잡이 나와서..,1
더럽고 추악하다,1
왜 사냐??사는 이유가 없을거같은데,1
너도 그냥 자살해~~~~~자살 어때?,1
점점 정신이 이상해지는것 같다니 ㅋㅋㅋ현웃터졌네ㅋㅋㅋㅋ 원래부터 정신이 좀 이상했잖아 ㅋㅋㅋㅋ,1
한심ㅡㅡㅉㅉ 우리나라 왜이러니,1
꼴갑을 떤다 ㅎㅎ 신종 관종이냐??,1
정신과  약처방받아 먹어라~나을수있는 병이다,1
조용히 지내라. 꼴보기 싫다,1
인생 참 요란하게도 산다ㅉㅉ ,1
얘네는 그냥 기사화해주지 마요;;  진심 정신상태 이상,1
마약해서 맛이간듯,1
ㅈㄹ도 풍년이네,1
애미가 또라이여서 저런애가 나왔구나....,1
