comment,label
"다정의 의인화~ 항상 세심하게 주변사람 챙기고, 늘 본인보다도 팬들 걱정하는 따뜻한 사람인거 팬들과 스탭분들 다 아는 사실이죠. 안보이는데서 더 진심과 최선을 다하는게 그저 대단하고 대견할 뿐입니다. 더 사랑받고 더더 인정받는 20년이 되었음 좋겠네요. 사랑해",0
항상 같이 고생한 스텝분들 꼭 챙기고 수상소감 말할때 언급해주고~ 참 따뜻하고 맑고 ... 포근해 ^^ 언제나 늘 응원한다,0
다정하고 배려심 넘치고 속깊고 따뜻한 진국으로 유명하지 얼굴 만큼 마음씨도 잘생긴 멋진 아티스트 한순간도 진심 아니였던적이 아닌적이 없는 멋진 사람 늘 진심으로 챙기고 배려하는게 눈에 보여서 감동이야 스텝분이 부럽다 보이지 않는곳에서 더 열심히 하고 팬들과 스텝분들 챙길줄 아는 진국 2020년에는  소망하는 모든일이 이루어지길 바란다 사랑해,0
너는 정말 따뜻하고 소중한 사람이야,0
배려의아이콘,0
멋진 외모 ,0
지극한 팬사랑부터 겸손하고 배려심넘치고 초심을잃지않고  최선을다해 변함없이 노력하는구나,0
멋진 사람이다 정말,0
존경합니다,0
겸손과 배려가 넘치는 인성갑,0
그 누가 세게 흔들어도 우린 널 절대 놓지 않을꺼야.,0
사랑해 좋은것만 보고가자,0
귀여우면서도 어느새 어른스럽고 한거 너무너무 기특하고 사랑해,0
잘난척도 나대지도 않는 뼛속까지 진국인 사람,0
천사같은 사람,0
어떻게 이런 사람이 우리 곁에 왔을까,0
사랑스러운 사람 ,0
언제나 뒤에서 응원할게,0
사랑하고 또 사랑해,0
얼굴도 너무너무 멋지고 인성도 너무너무 멋져 몸도 너무너무 좋아,0
너무너무 멋져,0
너무 너무 사랑해,0
고생했다,0
기사 읽는데 눈물이 ㅠㅠ ,0
존재만으로 제 세상을 밝게 비춰요 ,0
"너의 따뜻한 마음 모두가 알아, 선하고 부드러운 마음의 소유자, 다재다능 르네상스맨, 늘 응원할게,",0
사랑해,0
월드 슈스가 정말 저렇게 소탈하고 겸손하고 꾸밈없는지 믿기지 않을 정도,0
좋은 청년,0
사람됨이 되어있네,0
요즘 보기 드문 건실한 사람이구나,0
다정함과 배려가 몸에 배었네,0
사랑해 좋은것만 보고가자??,0
모든게 다 부러운 사람...,0
이런 사람들이 티비에 많이 나왔으면 좋겠어요,0
얼짱같아요><>< 보기 ,0
훈훈해요,0
얼마나 천사같은지...,0
실력과 인성으론 절대 까내릴수없지,0
사람자체가 다정하고  사랑스러워,0
어쩜 미성년자때부터 한결같을 수가 있는 지.... 멋진 사람,0
완벽한 사람 그 자체,0
훈훈하네요,0
시의적절한기사네요,0
예전부터 미담이 너무 너무 많죠. ,0
그냥 기본적으로 다른 사람을 존중하고 배려하는 모습이 내재되어 있는 따뜻한 사람이에요.,0
늘 응원합니다!!,0
승승장구하구 행복하길 바래요,0
마음이천사야ㅠㅠㅠㅠ,0
월드트렌드 정말 인기와파급력 넘버원~!!! 최고다최고,0
인성은 기자들사이서도 유명하지 더흥해라 ,0
배려와 양보가 익숙해서 스텝들에게 감사해 하는... 너무 착해,0
선한 눈을 보면 힐링이 됩니다 언제나 응원할게,0
너무 대단해요.,0
안 예뻐 할 수가 없네,0
존재 자체가 선물이고 사랑이야,0
배려심은 주번에 있는 모든이들이 다 알듯,0
사랑할수밖에 없는 천사지,0
타팬분들 타팬홈마님들도 인성칭찬하시더라~선후배아티스트분들 공경하고 예의바르고 스텝분들을 항상챙기고 따뜻하게 격려하는 모습 항상감동이야,0
화이팅,0
나는 네가 자랑스러워 ㅠㅠㅠㅠㅠㅠ,0
너의 목소리와 웃음은 언제나 나의 행복이야,0
좋은 부모님 영향을 받아  가슴 따뜻하고 예의바른 사랑가득한  사람 우리는 항상 응원하구 사랑하는거 알지 ?,0
마음도 몸도 다치지 않는 한해가 되길 ^^,0
항상 인성도 행실도 올바르기 때문에 주변 사람들 모두 좋아하는 것 같아요,0
못하는게 뭐인가요??정말 모든걸 다 잘하시는것같아요,0
못하는게 없어보여요,0
예쁘네요,0
항상 진심 아닌적이 없지 힐링이야!!,0
잘커서 이젠 너무멋지기까지....,0
최고의위치에있어도 언제나 처음처럼  팬분들 스탭분들 챙기는모습 너무예쁘고 기특해  ,0
미담은 털어도 끝이없는데,0
사랑하는데 이유 없음 선한 것에 본능처럼 끌리더라,0
팬이라서 너무행복해요  ,0
미담제조기 그 자체네,0
항상 행복하게 웃을수 있기를,0
"이분을 보면서 생각이 많이 바뀌었어요 이렇게 성실하고 소탈하고 마음 따뜻한, 또 그게 한결같은 사람도 있구나 하구요. 자기 길 열심히 가면 좋겠어요. 언제까지나 응원합니다.",0
따뜻한 마음씨,0
사람 잘 챙기고 인성바른거 아는 사람은 다아는데..,0
사랑한다,0
주변에는 칭찬해주고 예뻐해주는 사람들만 있길 바래.... 무슨일이잇어도 항상 응원할게,0
항상 응원해,0
착하고 잘생기구 사랑스러워 열심히 응원하고 지킬거야 사랑해,0
마음씨도 예쁘네,0
믿고 응원해!!!!,0
다정하고 따뜻한 마음씨  잘 알지,0
따뜻하고 다정한 마음씨를 가졌지,0
잡은 손은 절대 놓지 않아 사랑만 줄게,0
착해 착해,0
맘이 이쁘고 따뜻한 전다정씨,0
마음 씀씀이가 한결같아요~언제나 응원합니다,0
수많은 영상을 보면 언제나 진심 한가득이 보여요. 그 마음 잘 전달되고 있으니까 힘내서 같이가요.,0
무슨일이 있어도 행복해야해 알겟지?!!!,0
나이는 어리지만  마음씀씀이가 너무 이쁘다,0
따뜻한 마음 만큼 사랑만 받길!,0
너무 착하고 다정해,0
이런 사람이 많이 나왔으면 좋겠다!!!!!,0
너무 훌륭한 사람,0
항상 응원해요 좋아보여요,0
요즘 얼굴이 좋아보여서 저까지 빙그레 웃음이 지어지네요,0
보고만 있어도 웃음을 지어주게 하는 사람,0
가족들은 얼마나 행복할까 ,0
어머님이 행복하실거같아요 이런 사람이 자식이라니,0
저의 하루를 영감으로 채워줘서 고마워요. 제 스스로를 사랑할 수 있도록 가르쳐주고 친구가 되어 행복하게 해줘서 고마워요.,0
하늘만큼 땅만큼 사랑해요.,0
"항상 인사 잘하고, 팬걱정에 따뜻한 말한마디 진심으로 전할 줄 아는 그를 언제나 응원합니다",0
"말한마디에 천냥빚을 갚는다는 속담처럼 작은 표현이 스탭들에게 큰 힘이 될거 같고, 우리 팬들에게도 큰 힘이 되곤 합니다!!",0
선물같은 따뜻한 사람 함부로 대하지 말것,0
세상 다정한 츤데레가 여기있네!! 항상 우리가 지켜줄께.,0
넘 사랑해 알면 알수록 노래 춤 마음씨 다 완벽해서 팬 될수밖에 없더라 ㅠㅠ ,0
사랑하고 많이 이끼고 응원해,0
