comment,label
2020년은 제니의 해! 대박나자!,0
개 보다 얼굴이 작다니..,0
겸둥이,0
귀여워ㅠㅠㅠㅠ새해복 많이받아 울제니,0
귀엽둥이,0
너무 예쁘다 너무너무너무 아름다워~,0
새해 복 많이 받고 건강해져서 보자!,0
즐거운 설날 보내세요 ~~~2020년에는 행복하게 건강하게 화이팅?,0
해피설날~,0
해피설날보내요~ 2020년 대박나자 파이팅!!!,0
당신도 새해 복 많이 받아ㅜㅜ,0
너무 귀엽다~ 사랑해~~,0
너무 귀엽자나...,0
너무 긔여운 거 아니냐,0
너무귀욥다~~♡♡♡♡,0
네가 너무 자랑스러워,0
데뷔쇼케이스때 기자 다 불러놓고 무대 울렁증있다고 무댜공연 안하고 그냥나간 연예인병걸린 ㅆㄹㄱ그룹 믿거,1
된장바르자??,1
반짝반짝 빛나는 당신,0
범죄집단 소속사놈들 뻔뻔하게 나대고 다니네,1
부디 건강하고 행복하세요,0
사랑둥이,0
새해 복 많이 받아!,0
새해 복 많이 받아요 으이잉 귀엽당 폐렴 주의,0
새해 복 많이 받으세요,0
새해 복 많이 받으세요! 올해는 행복과 성공으로 채워질 것입니다,0
"새해 복 많이 받으시고,가정에 항상 웃음꽃 피시길 기원합니다. 사랑해 ♥?",0
새해에 복 많이 받으셨는지요? 다시 시작되는 구정을 맞이하여 부디 건강하시어 과 합께 더불어 살아가는 더욱 큰 소망과 함께 만복으로 충만하시기를 진심으로 기원합니다. 사랑해♥?,0
"새해에는 더욱 강령하시고, 소망하신 일 모두 이루시길 기원드립니다. 새해 복 많이 받으세요 제니.",0
새해에도 많은 뜻하신 성과 있으시고 건강하시기를 기원합니다. 새해 복 많이 받으세요??,0
아~~ 징짜 귀엽~~ 반려견들까지 너무 예쁘다?,0
아름다운 사람,0
아아아 넘무예쁘고귀여워여~ 해피루나뉴이어~,0
아아아악.. 넘무 귀여워ㅠㅠㅠㅠ,0
엔젤,0
예뻐 예뻐,0
오늘도 멋있고 귀엽고 다 하는 사람,0
오늘도 멋있고 귀엽고 다 하는 사람,0
"우리 애긔,,,,ㅠㅠ ㅜㅠ넘무 귀여워 징쨔루,,, 사랑해",0
우리 항상 네 곁에 있을게요 ,0
으이이잉 귀여워~ 새해 복 많이 받으십당. 우한폐렴 주의 주의????,0
이번년엔 행복한일만있자 사랑해?,0
이쁘다ㅠㅠㅠㅠ언니ㅠㅠ,0
인증도 해주고 고마워 ㅎㅎㅎㅎ,0
인형인줄?,0
저 사진 대박 이쁘당,0
저 하얀 강아지가 내꺼였으면 난 유기했다,1
저모자 티셔츠 강아지한복 모두 팬들한테 선물받은거 인증하는거래요~~얼굴도 마음도 이쁜 사람,0
귀엽다 ????,0
내 마음 천사,0
너무 귀엽다,0
너무 멋있어요,0
너무 예뻐,0
너무 예쁘다,0
넌 정말 사랑스러워,0
넘 이뻐요 ♡,0
새해 복 많이 받아?? 2020년은 행복한 한 해가 되길~,0
이쁘다,0
이쁘당,0
넘 귀여워 ㅠㅠㅠ 새해 복 많이 받으세요 ??,0
제니랑 댕댕이 넘 귀여워ㅎㅎ,0
라뷰라뷰~!~!!!!!!!~!!!! 새해 복 많이받으세요!!,0
즐거운 설보내,0
빨리 보고싶어~,0
언니 너무넘무 귀여워요 증말.....,0
언니 넘 이쁘당 새해 복 많이 받아요,0
항상 건강하고 즐겁고 행복한 일들만 가득하길~새해 복 많이 받아?,0
진짜 완벽해,0
털모자 잘어울려??,0
파이팅!!!!!,0
행복하세요,0
언니는 최고야,0
제니가 제일 귀엽다 ♥ ?,0
재미도 있고 이쁘기도 하고 호감임,0
진짜 이쁘기도 하고 귀엽기도 하고 매력이 여러가지야ㅠㅠ,0
제니도 예쁘고 강아지도 구엽네  근데 버프 얼굴 미용을  왜 다밀엇어요 그래도 구엽지만  좀  이상하네요??,0
허얼...너무 귀엽고 예쁘다구여ㅜㅜ 해피루나뉴이어~~,0
헉쓰 사랑해!!!!,0
히히 이뽀이뽀~~^^,0
언니 너무예뻐요 진짜..ㅠㅠㅠㅠ 언니도 새해복 많이 받으세용(((o(*?▽?*)o)))♡,0
새해 복 많이 받아ㅜㅜㅜ 사랑해~♥♥,0
너무귀여워♡♡♡설잘보내^^,0
새해복 많이 받으세용,0
아프지마 ... 항상 건강해야대... 사랑해ㅠㅜㅠㅠ새해복 많이 받으세용~,0
사랑해고마워사랑해사랑해~,0
집순이 김제니 새해 복 많이 받아요???♂????♀?,0
