comment,label
4식구 예쁜가정 참 보기 좋아요 언니  승승 장구 하세용!!,0
가족들모습이 예쁘고 애들 너무귀여워 부부 모습에 웃음이 떠나지 않고 가족들에게 힐링이됩니다ㅡ♡♡♡,0
건강한 모범 시민~,0
국보급 가수 자주 봐서 넘 좋아요*^^*왠만해서 안우는데 윤정씨 노래들음 눈물이 주르륵ㅠㅠ 오래 오래보고싶어요,0
귀여버 둘다ㅋㅋ,0
귀여운 커플ㅋ,0
그냥아줌마아저씨로살지둘다많이늙어보이네아줌마는완전화장빨ㅎㅎ아저씨는시골아저씨 웃긴다 ㅋㅋㅋㅋㅋ,1
그랬다구 남편볼을 악음박스럽게도  꼬집던데 전국민이 다보는데 좋게 이쁘거 보다가도 정떨어지게 하는데가 있네ㅣ,1
그만큼 깨소금과 행복이 주렁주렁보기 좋아요 홧팅!,0
극     혐,1
꼼꼼이가 너무 사랑스러워요 많이 컸던데 건강하게 잘크길 바랍니다,0
꾸미지도않고자연스러운모습들보기좋아요,0
꾸웩  넘시러,1
난 팬이다. 너무 잘 하시더라고요... 애들 짱 이쁨...,0
남매같이 닮았어요 사랑하면 닮는데요 열심히 사는 아름다운 부부,0
남편이 아내 많이 아끼고 사랑하는 모습이 물씬 풍김. 아들도 밝고 사랑스럽고 딸 하영이도 엄마아빠오빠가 행복하니 아가도 행복한지 항상 방글방글 웃는모습이 넘 이쁨♡,0
너무 보기 좋아요,0
너무 보기 좋아요~ 천생연분 >.< 오래오래 예쁘게 사는 모습 보여쥬세요~~~^^,0
너무 소박하고 좋아요 사랑스런 부부,0
너무 예쁜 가족,0
너무 예쁜 부부모습 보기 좋아요!~언제나 서로 위해주고 행복한모습과 소탈한모습오래오래 귀여운 아이들과 누리시길 바래요!~♡,0
너무 잘 어울려요.  아이도 예쁘고. 행복하세요.,0
너무 행복한 가정이네요~세상 부러울게 없을 것 같아요~,0
너무보기좋아요늘ㆍ행복하기를?,0
너무좋아요두분,0
너무행복해보여   부럽 부럽 너무 행복해 보이네요 복마니 받으세요,0
넘 보기 좋네요.장윤정씨 복도 많네요. 좋은남편 만난것인생의 제일 큰 복이예요.,0
넘 사랑스러운 부부^^,0
넘 예쁘게 사시는것 같아보기 좋아요~,0
넘 좋아요~♡♡♡♡♡,0
넘넘내가좋아하는부부~♡♡,0
넘 보기 좋네요.장윤정씨 복도 많네요. 좋은남편 만난것인생의 제일 큰 복이예요.,0
늘 응원하고 있습니다 멋진가족 ~~,0
늘응원하는 이 뿐가족♡♡♡♡♡,0
니엄마동생도이제좀챙겨라..,1
다들 집에서 남편한테 더 하면서  그러네요ㅋㅋ 뭐 두 부부가보기좋은데 뭘  그래요~  아주 행복하게 사세요~ 평범한게 젤 힘든거예요~~~행복한가족 욕하지 맙시다,0
다른것 보단 시댁도 분위기좋구  남편도 좋구 친정복 없으면 남편복은 있더라구요제가 그렇거든요 ㅠ 행복하세요 ㅎ,0
닮았네요ㅋ,0
닮았어ㅎ살면서 닮아가는게 부부ㅎ,0
닮은부부^^,0
행복하세요~~~,0
"도경완 갈수록 진국이다, 장윤정이 시집은 잘간거같다",0
개그맨같이 웃김ㅋㅋㅋ,0
공군사관학교 이력에 더 놀랐음,0
느무귀엽,0
도경완 도도할줄 알았는데 넘 사랑스러워서 다시 봤음 장윤정은 말할것도 없지 노래 넘잘하구 성격좋고 이 부부 넘 이뻐,0
도경완 똑똑하고 애교에 가정에 충실하고. 장윤정 노래 잘 하고 털털하고.   아들 똑똑하고 끼가 넘치고 성품좋고.    딸 잘 먹고 잘 웃고.    보면 힐링되는 가족이에요~~^^,0
매력터짐,0
항상 응원합니다 ~,0
행복해보여 보기좋아요 이쁜 아이들과 새해 복마니 받으시고 계속해서 행복한 모습마니 보여주세요,0
팬입니다 영원히 행복하세요 아이들 넘 예쁘게 잘 키우시네요 참 부러운 가정이에요,0
너무 재밌어요ㅋ 덕분에 웃어요~~~,0
도경완보면 옛 루머밖에 생각안남 다 가식처럼 느껴짐 장윤정이 만배 아까움  참 아들은 잘둠,1
넘넘 좋아요  쵝오요ㅋ슈돌 보면서 팬됐어요 남편으로써 멋지시고 아빠로써 더더욱 멋지세요 화이팅 하세용 ^^,0
정말 좋은 아빠 좋은남편~~부럽습니다♡♡♡,0
위트있는 남편 좋아요~~,0
도경완씨 매력을 수퍼맨보고 찾았어요! 귀여운남편 친구같은아빠 더더더 행복해져랏!,0
아들 너무 착하고 똑똑하더라,0
도경완씨 웃음소리에 나도 같이 웃음 ㅋ ㅋ ㅋ ㅋ ㅋ,0
의외의 모습을 보고 팬이됬어요ㅋㅋ개그가 내 스타일이야여ㅋㅋ,0
팬됐어요.,0
참 잘하는거같아요,0
