comment,label
"혹시나 해서 검사받으러 가는게 왜 욕을 먹어야하는 일인가 모르겠다.아주 잘 한 일인데,결과가 나오기도 전에 전파자마냥 악플을 다는 놈들은 신천지인가?",0
이분 되게 대처 잘했는데 왜 욕먹어;,0
누가봐도 대처 엄청 잘했는데..,0
누가봐도 행동처리잘했구만 욕은왜하냐? 유튜브에서 활발하게 잘보고있었는데 다행이네요,0
음성이라니 다행이네요,0
요즘엔 열이나도 쉬쉬하고 안아픈척 해야하는지..ㅠ다른 사람을 위해 선제적 조치를 취한 사람에게 너무 과도한 낙인이..,0
이게 맞는거지~ 의심있는데 막돌아다녀서 전파하는사람보다 훨씬 잘한거지~ 욕하는사람들은 뭐냐? 방송하기싫었다는둥 진짜 싸이코들 많구만,0
누나 잘되니까 주변에 파리가 꼬이는것 뿐이에요 대처 정말 잘하셨어요!!! 코커누님 다시 활력소가 되어주세요,0
방송국에 스텝이 몇명인데 빠른대처 칭찬받아야 하는거 아니냐?,0
어느 여고생이 엄마가 신천지 교인이라고 학교에 자진 신고하고 검사요청을 했다는데 음성임에도 이미지가 많이 안 좋아졌다는 얘기도 들었는데 안타깝더라구요. 여고생이 큰 상처받지 않았으면 합니다.,0
저거 이미 확진자라고 댓글 단 놈들 처벌 안됨?명예훼손으로,0
욕을 왜하는 걸까요;;; 신천지 아닌 이상 욕할 이유가. 숨기는 신천지가 이상한 거지.,0
대처 잘한거지.어디 누구처럼 무시하고 이리 저리 돌아댕겨서 도시하나를 말아먹지는 않았잖아,0
정말 다행입니다!!,0
혹시라도 걸렸더라도 그 사람도 피해자인데 비난받을 이유가 하나도 없다. 지금은 언제 어디에서 걸려도 이상하지 않은 상황이다,0
아니라고 생각 안하고 용기내서 대처한 부분은 다른 사람들도 보고 배워야한다고 생각합니다 열이 나자마자 대처한사람에게 박수를 쳐줘야하고 숨기고 신나게 돌아다녀서 전파한 사람을 비난해야죠,0
검사를받으러가는데왜욕을하는건지.검사를안받겠다는게 욕먹을행동인데.에휴~~~,0
관심없는대 이게 왜 1위야?,1
누가봐도 31번 신천지보다 더 잘했는데,0
왜 이분이 욕 먹는건지 진짜 이상함,0
혹시  몰라 스스로 자가격리들어가고  검사까지  받았는데  왜  난리인지 코로나보다  이런  게  더  무서워요.지금  대구시민들이  가장  힘들텐데  대구사람  모두 싸잡아  병균보듯  하고 신천지가  퍼트리고  다니는데  힘든 국민들  더  힘들게  만드는  글 남길  시간에  손씻고 잠이나  잡시다 병을  이겨내야죠 믿을  사람은  스스로  뿐이예요,0
잘 처신했구만 칭찬받아 마땅한데,0
자기흥보죠머 딱봐도 척이네ㅋㅋ아닌척 ㅋㅋ내눈은 못속인다 코로나 감염지역도아님 기사도 엄청 내는거보고 아 이미지 마케팅이구나생각듬ㅋㅋ글지우기바쁘노 ㅋㅋ클린봇 지멋대로 글삭제시키네 팩트만 날려도 지운다  독재느낌 다분함 표현의자유억압하네ㅋㅋ욕도안했는디,1
기사 넘 뿌려 볼 기사가 없다ㅋㅋ이여자 기사 몇개여ㅋㅋ언플수준에 도달ㅋㅋ한개만 뿌려도 의심안가지,1
이미 전파자된듯 속상 이딴말 왜하냐?,1
대처 엄청 잘했는데? 조금의 미열 나서 스스로 자가격리 한거 아녀? 여태 전파자들 보면 미열? 내가 코로나? 따윌 왜 걸려 이러면서 오만군데 다 돌아다니다이지경 난건데 ㅋㅋ,0
이렇게 비난을 해대니까 검사하러 안가는거 아냐 인간들이 다 하나같이 생각이 짧은건지!! 일찌감치 진료소가서 검사받는 사람들한테 응원은 못할망정!!!,0
혹시몰라서  검사받은거고  대처굉장히 잘했고 음성판정 나왔는데  왜 욕을 하는건지 이해가안되네 ...,0
이 이상 현명하게 대처할만한 방법이 없다는거 모두 다 알텐데 왜들 그러지,0
인성들봐라 코로나 걸린사람들 벌레 보듯하지마라 본인들이 바이러스 걸리지 말란법 없다.음성이라 천만다행이네요. 다들 이 난세를 잘 극복합시다.,0
이분 착해요 뭐라하지말아요,0
잘하셨어요 혹시나 기사보고 양성일까봐 걱정했는데가능성이 있는데도 숨어서 이 사태를 만든 사람들보다보기 좋아요 오히려 솔선수범 검사 받으시는 모습이 더 좋은 영향을 줄 듯!!!!,0
얘는 왤케 띄워주는거냐?? 이해가안가던데...아나운서도 아니고 기상캐스터가.. 그리고 얼굴도 그리 이쁜편도아닌데 신기하네,1
족당히 기사쳐뿌려  언플 마케팅인거 다알고있응께ㅋㅋ도가 지나치면 안된다고 코로나로 언플하는 얘는 처음이다ㅋㅋㅋㅋㅋ,1
"네,  개념있는 행동감사해요!!!!!!!이런것도 시민의식이지!!!싸돌아다니는 대구의 모종교랑 엄청비교되네요",0
ㅡㅡ욕먹는게 이상하다 대처 잘했구만,0
감히 누가 코커 건드리냐?,0
제대로 확인사살하니까 악플쓰던 애들 확 사라졌네;;,0
하루에 몇개 뿌리는거야ㅋㅋㅋㅋㅋ단순감기라던만  오늘은 몇개 뿌릴건데?민아야 적당히 뿔려 다른기사좀 보자고 너 너무  민폐야,1
유명인이에요?왜자꾸 기사화하는거에요?,1
국민호감 등극,0
관 종,1
누가 우리 코커 욕해! 세상 제일 열심히 사는데!,0
휴..다행이다~우리 예쁜또라이 아프면 안돼ㅠㅠ,0
자기가 잘못한 것도 아닌데.. 그러면 지금 확진자들은 다 욕먹어야되냐?? 제발 생각좀 하면서 살자 왜이렇게 생각을 안하고 사는 사람들이 많냐 대한민국에 ~?,0
누가 욕한거야! 혹시라도 걱정되서 검사한건데잘했다고 못할망정 비난을왜해잘하셨어요 구리고 앞으로 조심하세요,0
사리판별 최적인데 똑순이구만..사람들이 너무 마음에 여유가 없는  불안의 연속이니까,0
대처 잘 하셨는데..상처받지 마세요,0
아니 지금 저 바이러스는 어찌됐던 우한에서 발생했고 우리나라 사람들은 다 피해를 입은건데..정말 알면서도 검사거부하고 나돌아다닌 사람들은 욕 먹어도 열 좀 있어서 또는 가래 좀 있어서  모르고 돌아다닌 사람들은 욕먹을건 아니지..지금 당신이 무던해서 증상이 없는 듯 해도 코로나바이러스를 전파하고 있을 수 도 있을지,0
너무 잘하셨어요.,0
악플달지 마세요,0
대처도 잘했고 이상없으니 다행입니다,0
신속한대처 잘했네요,0
다행이에요,0
진짜 이 분도 또 롤챔스 방송사도 엄청 대처 잘했음! 이미 준비된 메뉴얼과 빠른 상황판단이 얼마나 중요한지 보여주는 사례임,0
누구냐 우리누나 괴롭힌거,0
마음고생 많았어요,0
그래도 바로 갔으니 얼마나 다행이냐 음성이라니 더더욱 다행이고.. 살인적인 스케줄에도 건강 잘 챙겨가면서 하시길 바랍니다 롱런해야죠 코커,0
음성이라니 다행이군요,0
다행이다,0
와 진짜 다행이다 누나 ㅠㅠ 맘고생 많았고 무서운 와중에 프로다운 모습 보여줘서 너무 멋졌어 누나가 잘못한 건 없어 이 기회에 재충전 시간 좀 가지자ㅠㅠ,0
힘내!,0
아 누나 진짜 다행이 네요 건강 잘 챙기시면서 활동 하세요!!!!,0
열나고 기침하고 가래끼면 검사받는게 나쁜건 아니죠.혹시란게 있는데.아니면 다행인거고..올바른 대처였다고 생각해요.,0
평소 같으면 그냥 몸살 정도인데 시국이 시국인지라 어그로들 다 꼬이네요. 누님 힘내십쇼!,0
대부분 응원글이었을 거예요. 속상한 글은 무시가 답이예요,0
절대 욕 안합니다. 잘했어요 더 건강하고 열심히 하세요 응원합니다,0
잘한일입니다.음지에숨으면 전파자만 늘어날뿐입니다.어떤마음인지 이해가네요용기잘 내셨어요음지에 숨어있는 신천지 이하 모든 사람들 빨리 나와 겅하받으세요,0
사람들을 많이 접하는 직업군은 작은 의심이라도 검사를 받는게 현명한것 같아요. 잘 한 행동이었는데 왜 비난을--+,0
아무튼 건강하셔서 다행입니다,0
소식듣고 놀랬어욤 걱정했음요*.~☆다행 푹 쉬세요 많이 놀랬을테니,0
코커 아리따워,0
잘했어요,0
솔직히 그간의 활동량을 보면 위험하긴했음 그나마 문제 없으니 다행임,0
지혜롭고 현명하심,0
다행입니다,0
힘내시고 좋은방송부탁드립니다용기에박수보내요,0
대처 잘하셨고 음성 나와서 다행입니다,0
누나 나 죽어 ㅠㅠ 좋은대처에도 욕먹는게 현실이구나..다음에도 직관갈게요!! 화이팅,0
잘했어요 뭘해도 비난하는 애들은 무시하고,0
누나 이제 나가 죽지마 ㅜㅜ,0
어제 1경기 끝나고 pog인터뷰할때 얼굴이 엄청 창백했었음ㅠ 지금 환절기에다가 시국도 그러하니 좀 쉬면서 건강회복하길 바랍니다..ㅠ,0
다행이예요 무리하셨나보네요 푹쉬고 다시 재밌는 민아님 많이 보여주세요,0
코커님 다행입니당,0
모태미녀 민아야 수고했어,0
우리 코커가 선없고 재미있는 '캐릭터'라서 그렇지 경솔하거나 가벼운 사람은 아님. 좋은 사람임 김민아.,0
진짜 욕먹어야할것들은 지들이 억울하다고 하고 자빠졌고..음성이시라니 다행이네요..모두 본인건강 본인이 챙깁시다..,0
아 언니 진짜 다행이다ㅠㅠ 푹쉬고 얼른 나아요ㅠㅠㅠ,0
힘내세요.화이팅,0
다행이에요  악플땜에 맘고생한거 보여 안타까워요 ㅠ  맛있눈거 많이드시고 힘내세요 ㅎ,0
스케쥴이 갑자기 바빠져서 몸에 무리온듯 쉬엄쉬엄해요 오래보고 싶어요~~,0
건강 잘 챙기세요~,0
누가 우리 누나 욕하냐! 하여튼 쓰레기들 많다,0
다행이네요ㅠㅠ건강관리잘하세요~~,0
누나 너무 다행이야ㅠㅠ푹쉬고 워크맨에서 봐ㅎㅎㅎ,0
잘한일 가지고 욕먹는거 아니지!!! 몸 잘추스르세요!!!,0
누나 다행이야ㅠㅠㅠ,0
