comment,label
ㅈㄹ,1
무슨 자신이 특권층이라고 생각하시나요? 졸라 웃기네 ㅋㅋ 그쪽 동네에서 탑도 아니면서 ㅋ,1
얼굴이 저게 뭐냐,1
이제 자기기분나쁘면 다악플이네ㅋㅋ,1
성형이야 뭐 하든말든 관심없지만 뭔가 어색해보이는건 사실이네...,1
"양준일이 얘보다 더 예쁜것같다,,",1
안하고 얼굴 저렇게 변할 수 있는 비법 알려주라,1
한심한 것!!!,1
사진보고 성형한거 같다고 얘기한게 악플이라고 고소를한다니 그냥 아에 은퇴하세요 머하러 티비에 낮짝을 보이는지 ㅉㅉ,1
성형안했다면 니얼굴이 그따위로 된 타당한 이유좀 들어보자,1
대중상대로 고소협박하는 딴따라들 퇴출시키자,1
왜 한쪽 눈알이 희번득거리는지. 넘 징그러워. 무섭고,1
ㅈㄹ 하고 자빠졌네 진짜,1
대중을 상대로 고소협박 드립치는 딴따라들 퇴출합시다.,1
발연기가 거슬림..  솔직히 운좋아 괜찮은 작품 한거지 연,1
연기가 다 오바하는 연기..짜증나,1
아이고 무서워라ㅠ,1
이상해진걸 이상해 졌다고.. 안이쁜걸 안이쁘다고.. 성형한거 같아서 성형한거 같다고.. 별걸 다 고소드립치네.. 이런 저런 관심받기 싫으면 살림이나 하며 조용히 살지...,1
쯧쯧 ㅋㅋ,1
성형한건 팩트자너,1
황정음 인성이 더럽네 맨날 예쁘다는 말만 듣고 쉽나봐 그건 니가족들한테나 해달라고해라 듣기싫음 연예인 그만두던지,1
징그러워,1
원래부터 고친 얼굴이었는데 뭘 그래 ㅋㅋㅋㅋ,1
어느순간부터 비호감으로 돌아섰다...,1
성형 안 했다고?그건 좀 해명이 아니지 않나?악플다는것들도 문제지만 팩트는 팩트대로  그게 무슨 죄라고,1
그냥 자신의 얼굴로 연기실력을 쌓아야지,1
트렌스 젠더 같네,1
못생겻다고 해서 화났나보다 ㅋ ㅋ ㅋ,1
성형의혹이 아니라 황정음은  성형했어,1
이분 기사에는 앞으로  어떤 댓글도 달지 마세요.  관심 안 주면 됩니다.,1
개나소나 고소타령 연예인이 벼슬이네,1
왕족도 니네처럼 꼴값 떨진 않겠다.,1
내눈에는 그냥늙은 아줌마고만,1
"남들보다 편하게 돈벌때는 팬들의 사링 운운하면서 관심구걸, 수십수백억을 쳐벌고 나선 지 얼굴에 대해 한마디하면 고소 드립.ㅋㅋㅋㅋㅋㅋㅋ 이미 씹퇴물된지가 언젠데.",1
노화만 남네,1
