comment,label
직캠을 보면 한순간도 눈을 뗄수없는 예술하는 사람 늘 멋진 무대 고맙고 자랑스러워요,0
진득하게 포기하지않고 최선을 다하는 지민이 지금의 지민이 있게된 원동력이죠,0
진심 방탄소년단 지민은 천상아이돌,0
진정한 노력하는 천재 너무 사랑하고 지민이 팬이라는게 자랑스럽다,0
진정한 아티스트,0
진짜 귀요미다.,0
진짜 너무 다정하고 사랑스럽고 소중한 우리 지민이,0
진짜 대박이다！,0
진짜 멋진 친구네요. 자신의 목표를 이루기 위해서 부단히 노력하는 모습을 보면 현실에 안주하는 나 자신을 반성하게 됩니다. 늘 응원할께!!,0
진짜 자서전 아님 성장스토리 뭐 이런거 하나 내야함 청소년들에게 권장도서로 주고 싶다,0
진짜 최고의 아이돌이다 말이 필요없는듯 너무나 무대에 대해 열정적이고 팬들에게도 잘하고 항상 힘을 얻는다 너무 멋진 녀석,0
진짜 이런 아이돌 또 없습니다 정말 대단하지요,0
진짜 이렇게 미친듯이 누구를 응원해본적은 첨이다 지민아 많이 많이 응원할게 사랑해 ,0
진짜 잘 컸다~ 방탄소년단 지민 ~~,0
진짜 존경스럽다 어리지만 대단한 뚝심과 유연함을 지닌 인간 박지민 멋지다,0
진짜 지민이 데뷔스토리는 가슴찡하고 눈물남,0
진짜 지민이 무대를 보고 팬이 안될수가 없어. 너무 잘하고 먼가 눈을 뗄수 없이 매력적이고 감동이야. 거기다 지민이 인성과 노력과 열정은... 너무 멋지고 사랑스러운 최고의 슈퍼스타고 개인으로서도 진짜 러블리해,0
진짜 천재가 노력까지 꾸준히 성실히  죽도록 하니 이런 사람 본적 없음 지민 최고다,0
진짜 춤을 추기 위해 태어난 천재같아ㅠㅠㅠㅠ 진짜 진짜 춤을 너무 아름답게 추심 ㅠㅠㅠㅠㅠ,0
진짜~~지민이 최고야??????,0
진쩌 너무너무 뛰어난 지민이..아티스트로 남았어도 대성했을듯~,0
짱이다,0
