comment,label
가방 자랑ㅋ,1
사람들 웃긴게 지들 여행다녀오고 뭐사고 이런거 인스타에 ㅈㄴ 자랑질하면서 연예인이 하면 비호감이다 자랑질이다 므ㅓ다 이중성 오지 그리고 저정도면 ㅈㄴ이쁜 겁니다 ㅂㄷㅂㄷ하지마세요,1
이렇게 올리면 더 욕먹을줄알고 올린듯,1
이휘재 가족 다 밉상이야 하는짓이,1
난 이사람 정말 인성별로란걸 제대로느꼈다.,1
그렇게안봤는데 참 부끄럽네여...lv 처음산사람처럼 .....,1
개 비호감...말상,1
욕을 바가지로 먹을걸 알면서도..,1
삼백만 안티에 무념무상!,1
부인 얼굴 길어요 이휘재 넘 시러,1
나이먹고 이쁜척 그만하고 애나 잘 키우세요 늙어서 볼것두 없네 ㅋ,1
이휘재넘싫은데와이프까지밉상에못생긴건본인이알텐데~~,1
안타깝다 이거밖에 안되니,1
얜 왜 자꾸 나와~~~재수없게~~,1
56살쯤되보임.솔직히 노안이다.스타일도 촌스러워,1
G랄도 풍년이다~,1
와 진짜 3-40대 아줌마,1
왜케 관심 받고 싶어할까?ㅠ,1
없어 보여~~~ 쯧쯧,1
누가봐도 딱40대 아줌마,1
가족 전체가 이렇게 비호감이기도 힘드네요..,1
말대가리비주얼이네,1
저급..,1
너무읏긴다...명품 비주얼이 이런 얼굴인거냐??예전부터 자꾸 이분  이쁘니 뭐니하던데 난 별루던데..뜯어보믄 진짜 남상임..,1
개념 없는건 부부가 똑같구만 ㅉㅉ,1
꼴깝.,1
노매력,1
이분 보통은 아닌듯.... 연예인병은제대로 걸렸구,1
제정신이냐? 미친..,1
그렇게 욕먹으면서 욕먹을짓을 또해~~ㅋㅋ 없어보이게이제이휘재도 별볼일없고 애들도 안나오는데 그냥 조용히 계시지~~~,1
얘네는 진짜 가족전체가 꼴뵈기 싫더라... 슈돌좀 그만 나왓으면 좋겟어,1
명품비주얼?지나가는 개가웃겠다...이기자할일없구먼,1
"가방자랑이 문제가 아니라,,. 진짜 저얼굴이 이쁘나? 너무 말라서 입가에 주름이 자글하고 할매상이던데 이쁘다고하는거 이해1도안감",1
이휘재 가족 모두 재수 없으 ㅠ,1
이집식구들  이상함~,1
싼티난다 얼굴값 좀하고 살자!!!!,1
이분의외로 관종..,1
아 싼티난다  ㅋㅋㅋ,1
부부둘다  생각이 없으신듯 !,1
노골적 허세. 오히려 없어보여,1
라미네이트 치아가 거슬려서 별루,1
역시 끼리끼리인가보다..,1
밥맛,1
정신차려라ㅉ,1
열폭쩌네 개무섭다,1
이상해,1
연예인도아닌것이 연예인인척 꼴불견이다부부가 똑같다!기사내기마라!,1
밉상이다,1
비호감,1
명품 비주얼 같은 소리 하고있네 연예인병 단단히 걸린 아줌마,1
맘충들 ㅂㄷㅂㄷ ,1
한심하다 증말,1
볼수록 못생기고 별로,1
얼굴이 말상,1
된장아즘. 인증,1
아줌마요 살이나 빼소,1
비호감 가족.....,1
골빈,1
그닥 전혀 안이뻐!!골빈뇨자로밖엔ㅉ,1
딱봐도 40대 아줌마,1
뭐가?? 누가???  애도 개못생김,1
일반인도 저렇게 대놓고 가방 자랑질 잘 못하는데ㅋ참 없어뵌다ㅋㅋ,1
열폭 진심 추하네 ㅠㅅㅠ,1
사람도.. 촌스러~,1
욕드시고 싶어 안날나신분?,1
관심병 이일 저일 하면서 뚜렷한 직업 없이,1
된장녀,1
재수없다,1
그동안싸아온이미지폭망!,1
아이고 허영많은 관종 아줌마야,1
아 꼴빼기 싫어,1
울동네 살때 실제 만난사람들 왈 싸가지가 바가지라네. 지가 연예인 병.,1
얼굴이 못났으면 마음이라도 고와야지 ㅋㅋ,1
몬났다,1
촌스러 ㅋㅋㅋㅋ  요즘 누가 저렇게 사진찍냐 ㅋㅋ,1
"꼴보기 싫어ㅡㅡ가방 자랑질하고 싶어 올렸구만,,촌년ㅋㅋ",1
주제을 알아야지,1
빈티좔좔~~,1
천박하다,1
걍 아줌마구만ㅋㅋ,1
관종인가? 무개념인가..,1
싼티작렬,1
추합니다 ㅋㅋㅋㅋㅋㅋ,1
촌시려,1
울 동네 아지매 같은데???,1
하는 짓이 싼마이에 양아치 부부!!,1
비호감이라 얘도 걍 싫더라 ;;;;;,1
중년부인 되신 듯,1
어이없어~이여자   일반인 이예요부부가 진짜 밉쌍~,1
그냥 동네 아줌마네,1
욕 먹고싶어서 환장한 아줌마,1
누가봐도 뻔한 자랑은 허세같음ㅠㅠ 호감형은 아니잖아ㅠㅠ,1
애들까지 밉상,1
돼지년들,1
벌써 갱년기인가^^,1
된장녀였네. 결국 자랑할게 가방밖에 없었냐...,1
가지가지 비호감,1
기냥 딱 봐도 아주매같은데,1
김치녀 ,1
이런 된장~,1
개그맨아내지만 일반인인데  왜 자꾸 나오는지이런 가방자랑질이나하고 이러기전에  인성이되어야하고 애나 잘 키우쇼 여기저기 나외서  꼴보기싫음 이휘재도  마누라  애들  나오게해서 출연료받지말고  이집식구들 제발 조용히있으면좋겠다정말 주는거없이 싫음,1
아줌마,1
비호감1,1
루이비통 협찬받았나보네,1
뭡니까?  이 무슨~ 대놓고 밉상짓을 하는지~~~쇼핑백인줄~~~,1
열폭,1
촌스럽네요....,1
별로 인데..,1
밉상가족,1
ㅉㅉ.. 언제 철들래??,1
어딜봐서 노인정일세,1
열폭... 대단쓰,1
명품들고 사진찍으면 명품비주얼인감?,1
부부는 닮는다더니 너무 이휘재랑 잘어울림,1
협찬 짤 너무 촌스럽게 찍어서 부작용.,1
좋게봤는게 없어보임.....,1
얘 이쁜건 모르겠는데 ㅋㅋㅋ,1
저급하구만!,1
명품들면 짝퉁같애 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
어디가 명품비주얼이라는거야,1
누가  봐도 완전  아줌마야  말도 안되는 소리하네,1
자랑질이겠지,1
별 듣보잡 다 기사나오는구나,1
그리고 때봐도 아줌마예요.,1
비호감,1
과하다.,1
명품을 둘러도 싸구려,1
하여튼 이 여자 관심병 환자. 이럴수록 이휘재는 나락으로 떨어진다는거 모르나?,1
진짜웃기네요. 왜 저러사진이  좋게 안보일듯한데  자기가 연예인인줄 아나봐 진짜 비호감,1
이렇게유치할수가없다 왠가방자랑,1
얼굴은 할머니ㅠ가방자랑~~~,1
갈수록 비호감이네?? ㅉㅉㅉ,1
부부가 쌍으로 비호감,1
기력없는 할머니상..서언인가 걔도 문정원 존똑이라 얼굴이 길~~~어ㅋㅋㅋ,1
비호감이 드는건 사실입니다.,1
얘네는 뭘해도 꼴보기싫다.걍싫어~~,1
아..이래서... 안티가 많은 거구나..,1
촌스러운 관종. 한심하다.,1
본인이 싼티,1
아줌마 같네 주름에,1
참 꾸준한 관종짓에 대단함을 느낀다 연예인도 아닌 아내 기사좀 그만 내보내라,1
저 가족은 주는 거 없이 괜히 미움,1
안이쁘다.,1
