comment,label
실검1위?누구냐?  하여튼 네이버 웃겨 조영구아내인줄알았는데,1
얘는누구? 여긴 어디? 성인사이트니?,1
가슴이 인조네요,1
아침부터 사진이 뭐 저러냐 변태인가..,1
가슴은 자연산이 아니라쳐도 엉뽕은...과한듯,1
벗어재껴서 돈 버는 년인데 얘가 뭔 모델이야. 사실상 창女인데.,1
"와, 시바르 sns노출관종러",1
슴가열라들이대더니 드디어하냐?ㅉㅉ내세울거라곤그거하나,1
이 듣보잡 돼지는 뭐냐? 힘좀쓰겠다 엉덩이보니. 영구24가서 일좀하자,1
너 일반인 이잖아 그만 나와라술집년이냐?,1
"성인사이트 인줄,,?? 에로배우 사진을 정나라하게 올렸네 너무 더럽다",1
관종은 결혼해도 관종이네,1
싼티줄줄흘르네~흘러,1
첫번째 사진수술한 가슴 티나네 엉뽕도 어색,1
가슴수술 다 표 나구만,1
어이가없네..대체누군데 홀딱벗고 시집간다고 난린지..하나도 안이쁘구만,1
뭐야 이 듣보잡 관종은,1
가슴은 수술하고 똥배는 뽈록하고 얼굴은 못생겼네,1
드레스보다 수영복이 더 어울림.핏이 안 나옴.로리타좋아하는 노땅 금수저남일듯. 나이차 최소 10년,1
관종인건 확실히 알겠다,1
참 기괴한 생명체야,1
얼굴만보면 별루네 쩝,1
수술한듯. 인스타보니 누워도 모양그대로..수술하면 저리 이뻐지는구낭...휴,1
엉덩이 아이면 가슴이구나 ㅋㅋ엉덩이 뽕 대박 ㅋㅋ,1
스폰이겟지 숨기는걸보니 니혼자 결혼햇다고 착각하냐,1
노출로 먹고사네. 사진꼬라지봐. ㅂㄷㅂㄷ,1
ㅋㅋㅋㅋㅋㅋㅋ엉뽕짱,1
누구야? 가슴하고 엉덩이는 봐줄만 하다~~ ㅎㅎ,1
웨딩사진 궁둥이 뽕 너무 넣었네,1
^^|발 그래서 얘가 누군데 몸파는년이냐? 일반인인데 왜 기사에 실검1위를 찍어,1
누구신지?! 뽀르노 배우인줄...,1
근데 얼굴은 좀..... 못생김 ^^,1
짐승같은새끼ㅋㅋ,1
먹고싶다,1
의젖 너무시러..^^''ㅋㅋ//// 근데 면상은 ㅈㄴ매력적이게 이쁘게생겼당 ㅋ,1
와우 쭉쭉빵빵 미드에 애플힙 ㄷㄷㄷ 남편분 발기 안되는 날이 있을까; 부럽습니다.,1
가슴이다했네,1
와 엉뎅이 별로다,1
ㅅㄱ부럽다,1
전형적인 sns 관종,1
가슴 존나 크다.,1
싸발것ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
남편 밤마다 불끈불끈하겠노,1
관종 끝판왕이네,1
크흐 2번째사진 빵디 진짜 이쁘다,1
김치 뚱땡이년,1
누구지? 에로모델이냐?,1
모델도 모델 나름이지.. 무슨 포르노에 나오는 여자도아니고...,1
스폰해주다가 결혼했겠지ㅋㅋ남편 언급1도없다는데 쿰쿰하나부지 최지우처럼,1
왠 듣보잡이냐,1
가슴수술 부럽,1
"누가 남편 인지 모르지만... 부럽다... 가슴도 풍만하고, 아래도 두둑하니 감이 좋겟네...",1
싼티,1
사이보그 그녀,1
몸매는 좋아서 취집 잘 물어서 갔을 듯...,1
우왕~~~~ 엉뎅이 빵빵하네요 ^^ ,1
휴지 도둑 ㅋㅋㅋㅋ,1
몰디브 12일? 예언하나 한다 남편이 고자가 아닌이상 백퍼 임신각이다,1
와우 슴가 죽인다 ㅎ,1
이처자 슴가라인 힙라인 사타구니라인 어디하나 빠지는곳이 없구만..,1
앞뒤 빵빵 .부럽,1
창년기사도 내네 ㅋㅋㅋㅋ,1
30대 그 싸개,1
궁디 뽕 ㅋ,1
누구야?  의젖하네,1
^^ 싼..ㄷ..ㅏ,1
아침부터 불끈하네,1
수술슴가 같은데 듣보잡이 요란하네,1
웨딩촬영이 천박해 ㅜㅜ,1
우어 색기있게 생겼다. 다리사이 갈라진.. 아 하.. 앙 너무 좋당. 신랑이 누구인지 진짜 부럽당,1
의젖이구만,1
난 의젖은 취급안함,1
그냥 벗고 뜬 애 같은데 이젠 별 듣보잡 결혼소식도 네이버에 뜨네 ㅋㅋ,1
여자 벗은걸 누가 본다고 ㅡㅡ 남자 복근이랑 드로즈 입어서 튀어나온 ㄱㅊ 좀 보쟈,1
와 저 몸을 맘대로 주무를수 있겠네 승리자다 승리자,1
어흐 수영복봐 뭐래??19금 에로배우야?더럽노,1
코... 코인중냄새 많이날듯,1
맨 윗 사진보니까 단박에 성형한 가슴,1
아... 난 그 AV배우인줄... ,1
신혼이 눈갈 돌아가것다 남편 맨날 코피 대아에다가 솓것어,1
무서움...,1
질리는 타입 인정,1
마리숱없고 살찌고 총체적난국ㅋㅋㅋ 게다가 정신세계는 더 이상하고,1
발악하는  관종 같다.,1
존못,1
넙대대,1
살좀 빼야겠다. 이젠 완전히 아줌마야,1
"돈벌어야지  그동안 안재현이 벌어다주는돈으로 지 하고싶은거다해, 질려서 떠나는 안재현 집마저뺏어, 밥도한번 안했다면서 가사일 시급측정해서 돈 뜯어내 쯧쯧 넌 일반남자한테 걸렸으면 뒤지게 쳐맞았어 제발 정신과치료나해라 결코 정상이아니다.",1
헉!정도것해야지추하다.추해,1
눈이 풀렸어......또라이 같어....왠지 무...서..워...,1
딱보니 이혼소송으로 관종이되어서  밥벌어먹겠다는 계략임...ㅋㅋ,1
무서워보인다,1
허언증 말기 환자...,1
이젠 얘얼굴이  무서워보여ㅜㅜ,1
난 처음부터 얘같은데 너무싫어.사람을 적당히 OOO만들었어야지.다 죽여놓고 팩트로 반격하니 아무일 없다는듯 돈벌어?당신 책볼일도 없지만 그런정신상태로 글같은거 쓰지말아~,1
