comment,label
장도연 진짜 넘 웃김 ㅋㅋㅋㅋㅋㅋㅋㅋ 장도연 맨날 나왔으면 좋겠다,0
지가타고싶다고 타는건데 뭘 이래라 저래라ㅡ.ㅡ 난 보기만좋구먼,0
장도연개웃갸진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무조와ㅜㅜㅜ,0
장도연은 꾸미지도 않고 있는 그대로 보여줘서 공감이 가고 재밌었어요~말도 재미나게 하고 ㅎㅎ,0
장도연 . 흥해라~ 난 장도연 말하는 센스가 넘좋더라 .  지금항암투병중에 참 웃을일없는데 ..어제 장도연편 나혼자산다보고 빵터졌다 .  우리아이들과 재미있게봤다,0
장도연 참 볼때마다 사람이 참 괜찮은듯 수수하고 배려도 깊고 착해보이고 사람을 편하게 해주는거같음 그리고 최고는 엄청 웃기단거 ㅋㅋㅋㅋ,0
멋지다 성공한사람의모습 리스펙!!!!!,0
장도연 편 보려고 처음으로 나혼산 본방사수해봤음 ㅜ 대박진짜 너무 재밌고 일없는날도 아침알람듣고일어난다는것부터 신문읽고 독서하고 회의가시는것 전부 너무너무 멋져갖고 홀딱반해버렸지뭡니까요 끼니 잘챙기시고 항상건강하시고 대상까지 승승장구 꽃길만걸으셨으면 ♥♥♥♥♥ 응원합니다 언니 사랑해용 ♥♥♥♥♥,0
키도 큰데 모닝타면 다리 불편하지 않겠냐 길죽한 만큼 길죽한 타야지 흥해라 지금은 당신은 우리가 보지 못한 자신의 길에서 당신이 노력한 댓가일테니,0
고정됐으면 좋겠다ㅠㅠㅠㅠㅠ존잼,0
여자 코미디언 장도연이 원탑임 항상 재밌게 보고 있음,0
주차장 에피소드는 진짜 많이 웃었음 ㅋ 안나씨랑 은영씨도 같이 나와서 두배 웃음 빵빵 터짐 ㅋㅋ,0
허안나 이은형도 정말 웃김.주차팀웍 좋고ㅋ,0
장도연은 선하고좋은사람이라는 인품이느껴짐.똑똑하고 이쁘고 여성스럽고 개그야뭐 겁나웃기고ㅋㅋ사실박내래를 비롯 이시언등 엄청대성하기전에 나래바찍고 나혼자산다출연하고 했기에 덜 부담되고오히려 편하게 일상을 막 보여줬다면장도연은 이미 유명하고 개그맨으로 대중들의 기대치가있기에 출연하기가 훨씬 부담스러울수있는데 .. 응원합니다 ^^인기를얻어도 사람이 한결을 유지하는것같아 더 좋아요 ㅎㅎ,0
개귀욤,0
장도연 진짜 항상 응원함ㅋㅋ매력이 철철 넘쳐ㅋㅋㅋ팬입니다ㅋㅋ나처럼 여자팬들 엄청 많을 듯ㅋ,0
너무웃겨 매일 나와서 vcr같이봐주세요 토크열개하면 열개다우낌ㅋㅋㅋ,0
나두 초보라서 너무 감정이입된다ㅋㅋ,0
장도연 대상한번줬으면 좋겠다ㅋㅋ개인적으로 정말웃긴연예인ㅋㅋ,0
장도연 너무 웃겨서  오랜만에 박장대소 요즘  나혼자  루즈했는데 오랜만에웃었네요 손담비 주먹질은 아닌거같네요  장도연 센스로 재치있게 넘어가주네요ㅡ,0
오늘 장도연편 미친듯이 웃기더라 ㅋㅋㅋㅋㅋㅋㅋ 와나,0
나는 방송보면서 장도연 거실에 있는 소녀상이 인상 깊었다~~~ 재밌고 능력있고 역사의식도 제대로 갖춘듯~~~ 짱짱짱~~~,0
여자 개그우먼중엔 난 도연이가 제일 귀엽고 잼있다,0
장도연 자주보였음함  손담비두  재밌었음,0
장도연 씨 검소하시네,0
장도연 너무 좋아 많이 나와주세요,0
나혼자산다 안 봤는데 장도연나와서 봤는데 솔직하고 꾸밈없어서 보기 좋더라,0
엄청 웃었다 ㅋㅋㅋㅋㅋㅋㅋ,0
고정하면 좋겠다????????????????,0
저ㄴ   너무 재밌게 봤어요 장도연님 정말 따봉????????????????????????????????????????,0
왜들 난리야 뭔차를  타던 능력이되니까 타는거지 ~언니 오늘 시간가는줄 모르고 시청했어요 ㅎㅎ 흥하세용ㅎㅎ,0
나 연옌안돞아하는데 장도연은 정말 넘웃기고 좋음 ㅠㅠㅠ 댓글을 달줄을 ㅠㅠㅠ 왕팬해야지,0
차 얼마전에 뽑은듯. 저만큼 활동하면 저정도는 타고 다녀야징~ 장도연이 고정으로 가즈아~~~   장도연개그스타일 넘 좋아~ !!,0
아니 뭐 꼭 경차타고 아껴쓰고 해야하나 재밌고 솔직하고 좋기만하드먼차가 뭔지가 뭣이 중요함,0
"나도 주차땜에 남편이랑 같이 다닐 때만, 운전함 ㅋㅋ장도연 200% 공감함! ^^ 새론 게스트 나와서 난 간만에 넘 재밌게 봤어요.. 장도연 화이튕!^^b",0
차도 차지만 주차 진짜 웃기더라ㅋㅋㅋㅋㅋㅋ 운전 초보때 생각나서 내가 다 땀이 나더라ㅋㅋㅋㅋㅋ,0
진짜 너무 웃겨ㅋㅋㅋㅋ 회의 미루자는거 듣고 빵터짐ㅋㅋㅋㅋㅋㅋ,0
장도연 좋던데 꾸미지않고 화장 안하고 혼자 살때 저러는데 뭘.  삶이 코믹이라 순해보임. 도연 홧팅!!!,0
장도연 스튜디오 나와서 정리도 잘하고 멘트도 좋고 꽁트도 되고 멤버간 케미도 쩔고 에피도 좋았는데 슫쥬디오의 장도연 찰떡이더라,0
장도연 덕에 나혼산  시청률 확 뛰었네 ㅋ,0
고정.고정 장도연님 고정 가즈아넘 재밋었당,0
사람이 센스있고 속이 꽉 차 보여요~너무 재밌게 봤어요,0
나혼자산다 고정해주세요!개그맨중에 젤 웃긴것 같아요~~장도연 흥해랏!뼛속까지 개그맨ㅋㅋ,0
장도연 좋아요. 멋지심 억지스럽지도 않고 타인 깎아내리며 웃기려고 하지도 않음,0
제발 고정가자,0
장도연씨 좋아요~방송보면 인성도 좋고...화이팅입니다!!!,0
장도연님 너무 웃겼음ㅋㅋㅋㅋㅋㅋㅋ 예고보고 일주일 내내 기다림 ㅠ 차 가지고 열폭하는 놈들은 인생이 불쌍타,0
장도연 언니 완전 내스타일 ㅠㅠ 너무 웃김,0
"장도연이랑 이은형, 허안나 개웃기더랔ㅋㅋㅋㅋ",0
ㅋㅋㅋㅋㅋㅋㅋ장도연 넘 좋아ㅜㅜㅜㅜㅜㅜㅜ언니 자주 나와줘여 흑흑,0
도연 언니 개좋아ㅋㅋㅋㅋ ㅠㅠ,0
웃겼음 ㅋㅋ전봇대도 치워달래 ㅋㅋㅋ,0
전봇대도 뽑아달라고 할때 웃겨죽는줄..역시 뼈그우먼 일쎄 ㅎㅎㅎㅎ,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ넘 매력적이여ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
장도연 좋아 ㅋㅋㅋㅋ,0
장도연꿀잼 ㅠㅠ 오랜만에 재미남ㅎ 고정가즈아,0
장도연님 유머코드 너무 좋아함. 사랑스러우면서도 웃낌. 기분좋게 웃게해서 너무 맘에 들어요,0
짱도연~~~~~~찐 개그우먼   쪼앙,0
장도연 고정 가자아아아아,0
갓도연??,0
장도연 할말 다 하는것처럼 보이는데 보는사람도 상대방도 기분안나쁘게 잘 말하는거 너무재밌고 좋다ㅋㅋㅋㅋㅋㅋㅋ,0
장도연씨 너무 조아^^유쾌한 뇨자~,0
장도연 좋아~~,0
장도연 같은 친구 있었으면 좋겠다ㅋㅋ넘나웃김~,0
장도연님 너무 웃겨여 ㅎㅎㅎ 재밌게 잘 봤어요,0
장도연 더 흥해라,0
내가 주차해주고싶었던... ㅎㅎㅎㅎ 너무 재미있었어요~차가 진짜 부러움 ㅠㅠ 내가 서고싶은 차 중 하나...,0
"난 재밌게 봤는데~~와~장도연 차좋다~이말도 했음..ㅎㅎ나도 돈  많이 벌어서 장도연처럼 좋은차 사고싶다~이런 생각했지모~~연예인들 방송출연료 높은건 어느정도 알고있고, 장도연 인지도나 방송도 많이하니 골드미스지~~ 나쁜남자 만나지마요~~^^",0
예쁘고 똑똑하고 열심히 살고 성격도 좋아 보이고 본업 잘 해서 돈도 많이 벌고 부족한 게 없는듯 담에 또 보고 싶어요,0
장도연 응원합니다.코빅출연자 모두 응원합니다,0
웃음주려고 바보짓 하기도 힘들겠다. 실제론 머리도 좋고 뇌섹녀 같던데,0
장도연 너무 좋아아아아아,0
꿀잼이었음 ㅠㅠ 자주 나와주세용,0
본인 노력으로 성공해서 산건데 박수를 받아야지 ㅋㅋ,0
우리나라에서 가장 정직하게 자연스럽게 웃길쭐 아는 진짜 개그우먼~~~넘 멋진뇨자~^^  왜 이제야 나온거예용~^^  화이팅!!!  계속 쭉 고정으로 나왔으면~,0
장도연 어제 너무 재밌었어요 그냥 소소한일상 꾸밈없이 보여준게 너무 좋았어요 자주 나와주세요!!,0
진짜 넘 별거아닌듯 진짜 웃겨요 짱도연~^^♡,0
아마 장도연씨 키가 크기 때문에 큰차를 골랐을것 같아요^^ 능력되서 좋은차 모니 부럽네용^-^,0
요즈음  장도연이 진짜 대세다..ㅋ   갠적으론 젤  매력적이야... 선한 개그?ㅋㅋㅋ,0
장도연은 사람들이 좋아한다. 나쁜개그가아니라 선한개그임,0
장도연최고!!ㅋㅋㅋㅋㅋㅋㅋ어제 진짜최고였음 짱좋아요 장도연♡,0
너무 웃겼음ㅋㅋㅋㅋㅋ,0
2021년 연예대상 보고 왔습니다.장도연님 대상 축하드립니다.,0
개그우먼들의 사석에서의 입담은 최고입니다ㅋㅋㅋ 세분케미 좋던데 또 나와주세요,0
귀여워 ㅋㅋㅋ,0
그런데는 후방주차가 훨 편해.. ^^개웃긴 장도연 화이팅!!,0
금방 다시보기로 봤는데  장도연 너무 웃기자나 ㅋㅋㅋ 사람 참   매력이썽~~재밌게 봤어요♡,0
김여사급인데 차는 빤쯔ㅋㅋ 지엘이아깝다,1
김여사는 칼치기가 제맛,1
꺼져라,1
근데 솔직히 운전실력 미달인데 외제차 처끌고 바깥에서 처기고 있으면 ㄹㅇ로 쌉민폐,1
근데 운전못하면 운전하지말자... 레알 짜증남,1
근데 운전못하면 작은차타야되는거 맞긴함,1
그렇게 할거면 저한테 파세욜 ㅋㅋㅋㅋㅋ장도연 넘 꿀잼 ㅋㅋ,0
나는 노잼이던데 너무기대를햇나봐요,1
나도 검소하게 살고싶지않다ㅋㅋㅋㅋㅋㅋㅋ장도연 좋아ㅋㅋ,0
나혼산 찍는다고 급하게 뽑은거 아니냐 ㅋㅋㅋ 차종이 문제가 아니라 일상모습이 아니라 차만 부각 ㅋㅋㅋ,1
너무너무 오바에 설정에 억지스럽더라,1
너무웃겨,0
너무웃겻음 ㅋㅋㅋ,0
