comment,label
3부로 나눈 양아치짓만 남은 망작,1
솔직히 마지막화 개씹노잼이었다,1
남궁민은 너무 가식웃음이야. 배용준웃음만 따라하려는 -,1
역시나 용두사미. 이런 장르의 한계,1
유치함,1
남긴거...   짜증...   짜증 잇빠이...   야구판에서...  기집은  꺼져주었으면,1
그들만의 드라마 아닌가!? 시청률 뻥튀기 같다. 주변에 보는 사람이 별로 없던데!,1
똑같은 배우 똑같은 연기 똑같은 캐릭터 한국 드라마는 진짜 발전이 없다 새로울것도 없고,1
1~2회는 재방송을 보고 나머지는 대부분 본방사수했다.  요즘 신랑과 유일하게 같이보는 드라마인듯. 어제는 갑자기 병원신세를 지게된 신랑때문에 본방사수 포기. 둘다 너무 안타까워함.ㅋㅋ,0
"2020년 시작이 좋다 스토브리그,기생충,BTS 대한민국 화이팅!!!",0
감독은 관중의 가슴에 불을 지펴야 하듯 이 드라마는 시청자들의 가슴에 불을 지폈다,0
강두기 팬 됬어요~~~~^^,0
거북이가 얼마나 중요한 역할을 했는지 알수  있었음. 거북이 다시 찾아가서 감사인사 하시길,0
건강하고 쫄깃쫄깃한 드라마 전체적으로 오버 액션 없이 깔끔하게 잘 만들엇다 좋아요,0
결말  그런대로  괜찮았네...,0
결말이좀아쉬엇지만..나머지15편은 정말 잘봤습니다,0
공중파는 무조건 유치하고 기승전사랑 이라는걸 깨고 공중파도 신선한 소재 진부한 내용이 아닌 드라마를 만들 수 있다는걸 보여준 드라마라서 좋았습니다,0
권경민이와 백단장 커피 마시는 투샷신...오메...너무 좋더라...커피가 달지 않고 맛있네요...얼마나 권경민이 그러고 싶었을까...좀 더 보여주지...둘만의 시간...캐미가 좋더라,0
권사장 박단장 특급케미,0
그 흔한 사랑이야기 하나 없이 정말 초대박이다. 칭찬에 급 칭찬을 해주고 싶다.,0
"그간 정말 재밌게 잘 봤다. 직접 트로피를 들진 않았지만, 임동규 홈런으로 드림즈 우승이라고 사람들이 믿게 만들어 준것 도 좋았고, 백단장이 다른 종목으로 간다는 결말도 여지를 남겨 주는것 같아 좋았음.",0
그시간에 이제 무얼 하지요.시즌2로 빨리 돌아와 주시면 정말 좋겠어요.기다릴께요~~~.~♡♡,0
기다리던 스포츠 드라마 넘 재미있게 봤습니다 연기자들도 몰입이 가능하도록 진짜 선수같은 풍김 넘 좋았습니다,0
까메오 특별출연의 최고 좋은예도 남겼죠 근데 우리 권경민 사장은 후에 어떻게 됐죠? 회장한테 그렇게 대들고 등돌리고 나가서 너무 궁금 시즌2에서 꼭 밝혀주시길,0
깔끔한 마무리 감동적이었어요~~남궁민배우 연기 너무 잘 와닿았어요~,0
끝나다니 정말 아쉬워요 ㅠㅠ,0
나도 저런 리더가 돼고 싶다는 로망을 준다.마지막회 2부에서 눈물 쏟았습니다.,0
나올만했지 진짜 잘만들었음ㅠㅠ,0
남궁민   오정세씨 연기  최고!,0
남궁민 그 도도한  표정.냉정함 그러면도 따뜻한 단장으로의 모습 멋졌습니다.,0
남궁민 나오는 작품은 믿고본다,0
남궁민 믿보 배우 ~~,0
남궁민 진짜 무슨역활이든 정말 잘하고 멋지네요 최고의 배우들 시나리오 모든게 최고입니다^^,0
남궁민 최고!!!??,0
근데 진짜 너무 재밌음,0
흔하지않는 장르에 러브라인 신파 없어도 정말 온가족 모두가 즐겁게 즐길 수 있는 드라마였는데 아쉬운 점은 왜 이걸 3부나 쪼갰으며 관심도 없는 펭수를 넣어서 미방송분을 만들었나~ 미방송분 보니 재희 밑에 있는 신입 연기자도 나오던데 그 분은 본방을 얼마나 기다렸겠냐고...연출자 좀 멍청한거 같음,0
"흔한 러브스토리 드라마가 아닌 새로운 시도의 드라마가 이리였나 싶어요. 믿고 보는 남궁민 배우님과 더불어 드라마에 출연하신 모든 배우님들과 스텝분들, 감독님, 작가님... 좋은 드라마를 볼 수 있게 해주셔서 정말 감사드립니다~♡",0
흔한 막장소재 불륜 러브 폭력 드라마단골소재없이..  배우들의열연  연출 대본 너무좋았어요. 특히  의학드라마 법률드라마에서 벗어난 신선한 스포츠소재로.. 명품드라마 잘봤어요,0
힘든 한 주 마무리하는 제 힐링포인트였어요. 고마웠어요 스토브리그.,0
남궁민빼고 스타급 배우 없이도.. 연기력 좋은 배우들만으로도 대박쳤는데...연말엔 찬밥신세겠지!? 이름 거론이나 될까???? 사랑이야기 없이 자극적인 소재없이...한획을 그었는데... 진짜 연말시상식에서 상좀 팍팍주면 안되냐???!  두고보겠으..,0
남궁민씨 팬할께요,0
남궁민은 대사할때 특유의 힘이잇음 이병헌처럼 이건타고나야함,0
남궁민은 연기대상 받아야 함.,0
남궁민의 검증은 진작에 끝난거고 오정세가 빛나는 드라마였던듯~~ 둘다 넘 멋졌다!!!,0
남궁민의 절제 되면서 섬세함 넘치는 연기력에 박수를 보냅니다. ^^,0
남궁민이 대단하다고 느껴진다. 김과장부터 닥터프리즈너 스토브리그낀지 3연타,0
"남궁민이 연기 잘하는건 알았지만 오정세의 몰입감있는 악역연기가 있었기에 남궁민의 연기가 더 빛을 발했던 것 같다. 역시 악역은 아무나 하는게 아냐. 건방진 회장아들 어깨주물러주고 회장을 내려다보며 사표 던질 때. 그 눈빛, 그 표정. 지릴 뻔 했다. 오정세 배우!!",0
남궁민이 획실히 작품보는 안목이 탁월하네 김과장 닥터프리즈너 스토브리그까지 러브스토리 출생의 비밀 시한부 인생  이딴 구질구질한 3류 구닥따리 소재없이도 흥행 3연타석 홈런날림,0
남규만역할 또한번하죠ㅠㅠ,0
내인생  최고의드라마,0
내인생 최고 드라마신랑은 한번에 다본다고  안본다는거 끝까지 끌고와 둘이 봤네요ㅎ 이제 금토 뭐 보나요..ㅠ역시남궁민씨 드라마는 잼없는게 없다니깐요..,0
너무 빨리 끝나 아쉬운 드라마 ~드라마 싫어하는 신랑도 드라마 보게 한 드라마 !!! 최고의 작품,0
